,Unnamed: 0,Dist Code,Year,Dist Name,State Name,RICE AREA (1000 ha),RICE YIELD (kg per ha),nitrogen,phosphate,potash,prec_grow,prec_harvest,et_grow,et_harvest,maxT_grow,maxT_harvest,minT_grow,minT_harvest,runoff_grow,runoff_harvest,windspeed_grow,windspeed_harvest,RICE IRRIGATED AREA (1000 ha),RA-IA,KM5_clusterN_(maxT_growth_maxT_harvest)
3970,3970,188,1996,Faridabad,Haryana,16.3,2822.0,810.2699876796715,196.644271047228,0.6827926078028748,158.01600000000002,0.0,112.11999999999998,26.395000000000003,34.228,26.03,25.492,8.845,29.006,0.0,1.4842,0.663,16.0,0.3000000000000007,0
3971,3971,188,1997,Faridabad,Haryana,20.6,2864.0,1171.7533798767963,335.5016673511294,5.263786447638604,111.21,21.215,96.588,32.095,33.712,22.03,24.142,10.385000000000002,5.562,1.08,1.2686,0.5640000000000001,19.0,1.6000000000000014,0
3972,3972,188,1998,Faridabad,Haryana,30.0,2333.0,1765.7519507186855,368.3310061601642,11.812731006160163,152.772,6.685,110.02,36.17,34.227999999999994,26.130000000000003,25.59,10.015,19.962,0.34,1.172,0.538,29.99,0.0100000000000015,0
3973,3973,188,1999,Faridabad,Haryana,28.8,2014.0,1231.7411088295687,438.04622587269,3.136657084188912,99.992,0.345,95.984,1.79,34.802,27.315,25.294,10.595,5.002000000000001,0.0,1.2134,0.6385000000000001,28.81,-0.009999999999998,4
3974,3974,188,2000,Faridabad,Haryana,28.9,2768.0,1181.7833100616017,383.1534702258727,18.279991786447635,96.736,1.615,84.938,8.54,34.916,27.265,25.176,10.71,6.1080000000000005,0.085,1.2586,0.6970000000000001,28.92,-0.0200000000000031,4
3975,3975,188,2001,Faridabad,Haryana,31.2,2821.0,1550.162069815195,497.029453798768,7.5802546201232035,91.29,0.08,83.66999999999999,4.3,34.484,26.08,25.704,11.935,4.566000000000001,0.0,1.1294,0.505,31.23,-0.0300000000000011,0
3976,3976,188,2002,Faridabad,Haryana,18.1,2652.0,934.7761724845998,299.1829650924025,8.567581108829568,74.81800000000001,6.015,63.82000000000001,15.94,34.714000000000006,26.14,26.306,11.995,3.952,0.295,1.2594,0.4205,18.07,0.0300000000000011,0
3977,3977,188,2003,Faridabad,Haryana,28.4,2746.0,1456.60859137577,490.37411088295687,20.105100616016426,180.76,12.365,106.55800000000002,33.115,34.552,25.545,25.392000000000003,10.355,57.30000000000001,0.62,1.041,0.485,28.3,0.0999999999999978,0
3978,3978,188,2004,Faridabad,Haryana,28.26,2406.0,1669.8491630390145,523.5887457905544,32.90926324435318,89.374,0.22,70.192,25.005000000000003,34.638,27.275,25.278,10.58,5.092,0.0,1.1789999999999998,0.4795,28.26,0.0,4
3979,3979,188,2005,Faridabad,Haryana,26.4,2652.0,2053.605585215605,617.0769609856262,51.091318275154,116.402,0.115,96.372,16.68,34.88000000000001,25.53,25.812,10.185,10.18,0.0,1.2816,0.663,26.0,0.3999999999999986,0
3980,3980,188,2006,Faridabad,Haryana,27.4,3066.0,2350.960509240246,891.6961478439423,83.90138809034907,122.678,3.54,102.282,19.205,34.20399999999999,25.655,25.844,11.91,10.332,0.15,1.3038,0.5575,27.0,0.3999999999999986,0
3981,3981,188,2007,Faridabad,Haryana,29.2,3219.0,3075.886028747433,1061.0932238193018,96.9967638603696,100.978,1.855,91.994,7.885,34.896,26.225,25.878,10.525,5.0440000000000005,0.1,1.2518,0.5315,30.0,-0.8000000000000007,0
3982,3982,188,2008,Faridabad,Haryana,8.4,2619.0,3119.244616016428,1131.8556714579056,43.20946201232033,122.358,3.2750000000000004,100.524,18.655,34.028,27.59,25.642000000000003,11.35,11.506,0.19,1.1248,0.4445,8.0,0.4000000000000003,4
3983,3983,188,2009,Faridabad,Haryana,9.6,2500.0,1337.5831786447638,476.409954825462,66.87513757700205,113.28400000000002,8.165,97.512,21.82,35.27400000000001,26.025,26.126,11.48,6.927999999999999,0.3999999999999999,1.3551999999999995,0.487,10.0,-0.4000000000000003,0
3984,3984,188,2010,Faridabad,Haryana,9.5,1895.0,668.7094866529774,415.8940041067762,17.98718685831622,183.834,17.94,92.96,31.33,34.456,26.24,26.376,10.495,78.46400000000001,0.9,0.9756,0.3429999999999999,9.55,-0.0500000000000007,0
3985,3985,188,2011,Faridabad,Haryana,11.5,2435.0,517.1316221765913,339.2788090349076,16.234127310061602,128.13,1.345,100.976,17.87,33.992000000000004,27.12,25.872000000000003,11.325,16.93,0.055,1.2,0.4034999999999999,11.55,-0.0500000000000007,4
3986,3986,188,2012,Faridabad,Haryana,10.71,2334.0,559.3997938398358,244.28036550308013,2.198298973305955,169.45,2.93,85.29400000000001,20.295,34.77,24.895,26.392000000000003,11.1,72.556,0.15,1.3086,0.5385,10.71,0.0,0
3987,3987,188,2013,Faridabad,Haryana,11.0,2636.0,547.1305133470225,203.342340862423,4.976427104722793,161.25,4.48,108.354,34.85,33.936,25.45,26.04,11.005,30.552,0.215,1.1118,0.5585,11.08,-0.08,0
3988,3988,188,2014,Faridabad,Haryana,11.0,2727.0,517.5484188911704,92.70899383983574,10.782258726899384,83.574,4.135,80.722,5.01,35.19,25.28,26.452,11.035,4.174,0.205,1.2346,0.4655,11.15,-0.1500000000000003,0
3989,3989,188,2015,Faridabad,Haryana,12.0,1833.0,1501.021108829569,821.9147433264886,22.31852156057495,97.302,1.52,83.66600000000001,8.77,34.38199999999999,25.94,26.452,12.095,7.626,0.1,1.1844,0.4795,11.0,1.0,0
3990,3990,189,1990,Saharanpur,Uttar Pradesh,66.25,2393.0,2819.5564681724845,640.5055441478439,104.34579055441478,247.70000000000005,33.06,100.38,41.73,32.477999999999994,23.880000000000003,23.16,9.295,127.388,1.645,1.3962,0.7715,63.64,2.6099999999999994,0
3991,3991,189,1991,Saharanpur,Uttar Pradesh,62.67,2415.0,2869.333724845996,441.81963942505126,74.03038521560575,152.78000000000003,25.525,95.466,37.275,33.152,23.325,23.0,8.870000000000001,40.286,1.275,1.5094,0.724,61.1,1.5700000000000005,0
3992,3992,189,1992,Saharanpur,Uttar Pradesh,72.06,2671.0,2830.173516221766,335.35865790554413,50.10759425051334,160.71999999999997,16.375,95.804,34.375,32.44,24.1,22.788,9.28,41.48,0.8250000000000001,1.3716000000000002,0.4395,70.46,1.6000000000000083,0
3993,3993,189,1993,Saharanpur,Uttar Pradesh,75.91,1958.0,3277.4228229979462,386.9820098562628,45.15320082135523,200.71,0.23,109.73,24.335,32.67399999999999,25.11,23.462,9.34,73.244,0.0,1.3938,0.702,74.76,1.1499999999999917,0
3994,3994,189,1994,Saharanpur,Uttar Pradesh,74.26,2350.0,3740.599712525668,484.6448525667351,90.20988911704312,222.802,3.77,94.298,22.955,32.424,24.09,23.234,9.93,112.89199999999998,0.17,1.4292000000000002,0.6475,73.24,1.0200000000000102,0
3995,3995,189,1995,Saharanpur,Uttar Pradesh,70.97,2605.0,3605.4975080082136,428.6879457905544,67.18687638603696,251.68,4.76,97.96200000000002,28.0,33.028,23.555,23.858,9.835,137.0,0.2299999999999999,1.6276,1.041,70.21,0.7600000000000051,0
3996,3996,189,1996,Saharanpur,Uttar Pradesh,68.91,2652.0,3439.936260369609,483.5019917864476,92.9478455852156,222.762,0.0,120.88,29.585,32.315999999999995,23.925,23.472,8.27,72.51,0.0,1.4548,0.537,68.19,0.7199999999999989,0
3997,3997,189,1997,Saharanpur,Uttar Pradesh,74.1,2662.0,3965.959811088296,713.6058234086241,134.71288706365502,200.772,42.88,114.32199999999996,43.235,32.014,20.43,22.536,9.505,55.648,4.735,1.154,0.4679999999999999,73.29,0.8099999999999881,0
3998,3998,189,1998,Saharanpur,Uttar Pradesh,76.48,2422.0,4254.166235728952,716.9835104722792,184.2115811088296,244.298,7.375,112.09,33.735,32.582,24.045,24.002,9.105,103.392,0.37,1.131,0.424,75.54,0.9399999999999976,0
3999,3999,189,1999,Saharanpur,Uttar Pradesh,73.51,2377.0,4033.842381930185,939.17704312115,182.29272443531823,171.0,2.26,109.97,30.425000000000004,33.096,25.325000000000003,23.786,9.815,35.512,0.11,1.1338,0.53,72.83,0.6800000000000068,0
4000,4000,189,2000,Saharanpur,Uttar Pradesh,71.74,2377.0,3902.1551457905534,803.8710061601641,227.18746940451743,190.068,5.385,103.928,22.81,32.948,25.11,23.58,10.32,73.218,0.275,1.1296000000000002,0.5235000000000001,71.12,0.6199999999999903,0
4001,4001,189,2001,Saharanpur,Uttar Pradesh,64.77,2255.0,3659.236344147844,905.9234932238192,226.54870225872688,139.51,1.61,103.84,19.58,32.88199999999999,24.235,23.976,10.885000000000002,20.188,0.08,1.0896,0.391,64.41,0.3599999999999994,0
4002,4002,189,2002,Saharanpur,Uttar Pradesh,57.91,2328.0,4616.780215195072,841.5095926078027,314.3835203285421,147.916,9.5,86.89000000000001,29.025,32.654,24.36,24.114,11.005,39.892,0.48,1.1926,0.372,57.78,0.1299999999999954,0
4003,4003,189,2003,Saharanpur,Uttar Pradesh,57.93,2055.0,3043.0022340862424,811.4672624229979,340.6997716632443,228.12,26.69,110.612,38.79,32.876,23.545,23.588,9.145,92.322,1.33,1.0226,0.3275,57.75,0.1799999999999997,0
4004,4004,189,2004,Saharanpur,Uttar Pradesh,32.35,2230.0,1732.6474004106776,430.1128459958932,216.5470472279261,130.93,5.02,92.196,31.585,32.694,25.445,23.206,9.54,11.122,0.25,1.0944,0.377,59.88,-27.53,0
4005,4005,189,2005,Saharanpur,Uttar Pradesh,54.04,2295.0,2992.8217527720744,812.6639507186858,426.4787975359344,171.632,0.845,100.298,24.71,33.124,23.635,23.926,9.08,51.48,0.04,1.107,0.4245,53.99,0.0499999999999971,0
4006,4006,189,2006,Saharanpur,Uttar Pradesh,44.59,2257.0,2823.980838603696,771.4161560574948,287.45991868583167,230.414,12.575,109.634,34.375,32.488,23.9,24.0,10.945,92.616,0.6299999999999999,1.0682,0.43,44.55,0.0400000000000062,0
4007,4007,189,2007,Saharanpur,Uttar Pradesh,44.6,2262.0,2231.443318275154,531.8920903490759,119.19464476386035,137.052,4.640000000000001,105.714,23.095,33.20399999999999,24.28,24.068,9.38,16.612000000000002,0.2249999999999999,1.0639999999999998,0.3865,44.58,0.0200000000000031,0
4008,4008,189,2008,Saharanpur,Uttar Pradesh,50.89,2242.0,2674.2642751540047,662.5439112936346,183.32939630390143,204.98,3.37,108.708,26.485,32.356,25.725,23.836,10.275,74.036,0.155,1.0033999999999998,0.3445,50.88,0.009999999999998,0
4009,4009,189,2009,Saharanpur,Uttar Pradesh,57.0,2271.0,2964.30431211499,843.567227926078,292.4907597535934,157.04,12.13,95.798,33.89,33.272000000000006,24.08,23.994,10.325,31.722,0.605,1.161,0.3375,57.0,0.0,0
4010,4010,189,2010,Saharanpur,Uttar Pradesh,55.36,2184.0,2075.952256262833,760.3940402464066,184.35903080082136,232.282,19.630000000000003,89.932,35.31,32.476,24.53,24.268,9.58,122.262,0.98,1.2064,0.509,55.35,0.009999999999998,0
4011,4011,189,2011,Saharanpur,Uttar Pradesh,57.88,2286.0,2971.0338825462018,610.7421535934292,108.37703162217656,229.444,4.75,111.52,25.155,32.315999999999995,25.55,24.068000000000005,10.545,98.584,0.24,1.1642,0.2294999999999999,57.88,0.0,0
4012,4012,189,2012,Saharanpur,Uttar Pradesh,54.04,2617.0,3639.557381519507,1135.4658431211496,104.80874907597534,235.23200000000003,9.81,89.286,29.065,32.965999999999994,23.295,24.464,10.29,123.116,0.49,1.1348,0.2935,57.81,-3.770000000000003,0
4013,4013,189,2013,Saharanpur,Uttar Pradesh,57.79,2446.0,3168.7906447638607,830.0827441478439,113.05005585215604,234.12,8.485,118.364,33.34,32.483999999999995,23.785,24.456,10.135,87.07600000000001,0.425,0.9632,0.3465,59.97,-2.18,0
4014,4014,189,2014,Saharanpur,Uttar Pradesh,62.55,2488.0,3569.449786447639,1036.2749691991785,213.54338809034908,144.56199999999998,9.96,102.626,29.9,33.326,23.535,24.458,10.08,19.568,0.495,1.1,0.3215,63.64,-1.0900000000000034,0
4015,4015,189,2015,Saharanpur,Uttar Pradesh,72.55,2283.0,3699.138283367556,1387.6327145790551,258.6236180698152,194.582,2.1,105.254,22.535,32.452,24.095,24.458,11.045,73.802,0.11,1.0606,0.3229999999999999,68.69,3.86,0
4016,4016,190,1990,Muzaffarnagar,Uttar Pradesh,37.68,2383.0,1821.768423819302,338.56292402464067,49.87686899383984,204.024,25.09,98.424,36.96,32.712,24.46,23.612,9.58,91.566,1.245,1.4326,0.7515000000000001,33.94,3.740000000000002,0
4017,4017,190,1991,Muzaffarnagar,Uttar Pradesh,35.26,2360.0,1679.3606735112935,303.96871293634496,48.59363778234086,123.434,23.155,89.47200000000001,33.145,33.45,23.825000000000003,23.474,9.155,22.934,1.155,1.5144,0.6495,31.6,3.6599999999999966,0
4018,4018,190,1992,Muzaffarnagar,Uttar Pradesh,39.16,2492.0,2107.885503080082,240.31535112936345,37.072538809034896,126.718,12.965000000000002,94.064,31.05,32.739999999999995,24.495,23.346,9.645,15.272,0.635,1.3695999999999997,0.4559999999999999,35.5,3.6599999999999966,0
4019,4019,190,1993,Muzaffarnagar,Uttar Pradesh,42.15,2616.0,2443.2736509240244,317.4596057494866,32.31096098562628,187.416,0.085,105.838,18.585,32.984,25.615,23.952,9.595,69.53200000000001,0.0,1.4484,0.683,38.94,3.210000000000001,0
4020,4020,190,1994,Muzaffarnagar,Uttar Pradesh,40.28,2277.0,2368.622804106776,372.2169757700205,44.71328131416838,185.72000000000003,1.54,88.816,14.495,32.702,24.64,23.756,10.18,88.286,0.065,1.485,0.6205,38.02,2.259999999999998,0
4021,4021,190,1995,Muzaffarnagar,Uttar Pradesh,37.62,2411.0,2287.846009034908,271.99491745379873,30.4142636550308,202.206,2.44,95.796,20.635,33.38000000000001,24.18,24.412,10.215,95.148,0.13,1.6824,1.0245,36.12,1.5,0
4022,4022,190,1996,Muzaffarnagar,Uttar Pradesh,36.51,2481.0,2328.3154201232032,273.45165338809034,28.44631293634497,186.79800000000003,0.0,113.97,28.38,32.636,24.525,24.032000000000004,8.5,50.248000000000005,0.0,1.5046,0.5569999999999999,35.02,1.4899999999999949,0
4023,4023,190,1997,Muzaffarnagar,Uttar Pradesh,39.41,2975.0,2884.200214373717,360.380577412731,41.10616755646817,150.972,34.925,109.46200000000002,42.67,32.254000000000005,20.86,22.996,9.77,17.05,1.785,1.2352,0.4629999999999999,38.3,1.1099999999999994,0
4024,4024,190,1998,Muzaffarnagar,Uttar Pradesh,41.59,2534.0,3354.1967778234093,564.2883375770022,55.4009544147844,214.166,6.74,109.13,33.965,32.794,24.79,24.422000000000004,9.555,81.80000000000001,0.335,1.1786,0.4445,41.01,0.5800000000000054,0
4025,4025,190,1999,Muzaffarnagar,Uttar Pradesh,41.99,2509.0,3325.2458685831625,849.5603039014374,62.44180287474333,136.06600000000003,1.855,106.526,28.88,33.366,25.93,24.226,10.13,9.402,0.09,1.1909999999999998,0.5455,41.22,0.7700000000000031,0
4026,4026,190,2000,Muzaffarnagar,Uttar Pradesh,41.84,2236.0,3134.5978151950726,598.702048459959,48.723410266940455,145.81,3.62,96.218,17.064999999999998,33.274,25.74,24.022,10.515,41.146,0.18,1.2114,0.5655,41.27,0.5700000000000003,0
4027,4027,190,2001,Muzaffarnagar,Uttar Pradesh,38.25,2663.0,2932.453921971253,625.3615811088296,65.21193018480493,108.92199999999998,0.68,95.77,11.99,33.15,24.79,24.488,11.245,5.766,0.045,1.1438,0.4085,38.03,0.2199999999999988,0
4028,4028,190,2002,Muzaffarnagar,Uttar Pradesh,19.08,2342.0,1310.7607392197124,357.1823014373716,43.878514989733056,116.942,7.865,77.66999999999999,24.175,33.028000000000006,24.865,24.722,11.325,24.824,0.385,1.2286,0.359,18.94,0.139999999999997,0
4029,4029,190,2003,Muzaffarnagar,Uttar Pradesh,26.43,2523.0,1926.958657084189,436.87324681724846,66.20633593429159,208.326,22.125,106.966,37.725,33.14,24.15,24.094,9.56,80.89999999999999,1.11,1.0699999999999998,0.3515,26.35,0.0799999999999983,0
4030,4030,190,2004,Muzaffarnagar,Uttar Pradesh,24.47,2597.0,1766.7360098562626,374.33974866529775,72.1618792607803,108.04,1.84,77.96,30.245,33.032000000000004,26.025,23.788000000000004,9.935,8.78,0.08,1.1518,0.379,30.89,-6.420000000000002,0
4031,4031,190,2005,Muzaffarnagar,Uttar Pradesh,27.9,2276.0,2081.232295687885,480.92266940451736,91.9771909650924,147.85,0.41,97.292,20.145,33.416000000000004,24.215,24.452,9.475,36.608,0.0,1.1842,0.4755,27.85,0.0499999999999971,0
4032,4032,190,2006,Muzaffarnagar,Uttar Pradesh,23.48,2236.0,1979.7024591375769,450.07543983572896,66.98019548254621,177.378,8.205,103.18800000000002,27.99,32.748,24.445,24.504,11.305,56.69200000000001,0.415,1.1554,0.4275,23.42,0.0599999999999987,0
4033,4033,190,2007,Muzaffarnagar,Uttar Pradesh,21.03,2490.0,1336.3679753593428,340.0382587268994,43.16547843942506,114.602,2.9000000000000004,100.11,16.36,33.516000000000005,24.87,24.616000000000003,9.78,6.2620000000000005,0.14,1.1382,0.398,20.97,0.0600000000000022,0
4034,4034,190,2008,Muzaffarnagar,Uttar Pradesh,29.66,2369.0,1889.8621158110889,516.6028977412731,79.2671112936345,156.21,2.1950000000000003,100.792,20.435,32.59400000000001,26.31,24.308,10.675,41.008,0.105,1.0626,0.34,29.61,0.0500000000000007,2
4035,4035,190,2009,Muzaffarnagar,Uttar Pradesh,37.16,2604.0,2334.121084188911,730.3565273100616,140.7166028747433,145.63,10.01,96.684,32.32,33.63,24.71,24.586,10.77,26.35,0.47,1.235,0.352,37.05,0.1099999999999994,0
4036,4036,190,2010,Muzaffarnagar,Uttar Pradesh,36.0,2237.0,1485.388090349076,413.4958521560576,73.74160164271046,207.472,16.939999999999998,89.956,31.025,32.846,25.04,24.880000000000003,9.905,103.89199999999998,0.85,1.1424,0.405,35.95,0.0499999999999971,0
4037,4037,190,2011,Muzaffarnagar,Uttar Pradesh,14.65,2248.0,1178.0729815195073,271.8582751540041,50.873704312115,180.21,2.81,104.308,19.855,32.584,26.005000000000003,24.578,10.825,62.952,0.13,1.2033999999999998,0.261,14.62,0.0300000000000011,0
4038,4038,190,2012,Muzaffarnagar,Uttar Pradesh,14.65,2502.0,1342.5994004106776,380.9697905544148,30.07010266940452,209.282,6.484999999999999,89.33399999999999,23.675,33.26199999999999,23.74,24.994000000000003,10.555,105.166,0.315,1.234,0.373,12.76,1.8900000000000008,0
4039,4039,190,2013,Muzaffarnagar,Uttar Pradesh,11.06,2338.0,795.5214997946613,212.3274726899384,28.770534702258733,197.016,5.99,111.786,33.055,32.646,24.305,24.860000000000003,10.47,61.31600000000001,0.3,1.0392,0.402,10.86,0.200000000000001,0
4040,4040,190,2014,Muzaffarnagar,Uttar Pradesh,10.78,2411.0,833.5884024640657,243.2578940451745,50.439774948665296,114.328,8.28,99.626,21.73,33.644000000000005,24.095,25.016,10.46,5.718,0.42,1.16,0.358,12.07,-1.290000000000001,0
4041,4041,190,2015,Muzaffarnagar,Uttar Pradesh,14.42,2596.0,988.9360361396303,371.3040443531828,70.18957207392197,140.6,1.715,94.19,15.455,32.806000000000004,24.615,25.016,11.38,36.616,0.095,1.1287999999999998,0.347,14.1,0.3200000000000003,0
4042,4042,191,1990,Meerut,Uttar Pradesh,12.53,2135.0,532.7436960985626,103.0845930184805,8.765339630390143,199.122,19.46,98.14,33.44,32.996,24.835,24.02,9.785,89.45599999999999,0.97,1.428,0.773,12.11,0.4199999999999999,0
4043,4043,191,1991,Meerut,Uttar Pradesh,13.57,1984.0,598.5623901437372,104.70578562628336,15.802501848049278,123.282,20.975,87.666,30.635,33.776,24.145,23.91,9.385,27.352,1.055,1.489,0.6315,13.41,0.1600000000000001,0
4044,4044,191,1992,Meerut,Uttar Pradesh,14.76,2231.0,586.9364008213554,85.9413880903491,10.448988911704312,123.21,11.575,94.754,31.33,33.05,24.77,23.832,9.935,12.669999999999998,0.57,1.3306,0.517,14.6,0.1600000000000001,0
4045,4045,191,1993,Meerut,Uttar Pradesh,17.98,2444.0,868.7020386036961,126.00472607802875,8.736729363449692,189.954,0.05,105.12,16.715,33.332,25.96,24.414000000000005,9.825,75.31800000000001,0.0,1.4616,0.7070000000000001,17.67,0.3099999999999987,0
4046,4046,191,1994,Meerut,Uttar Pradesh,17.42,2362.0,879.5175572895279,141.5634332648871,17.731914579055445,185.076,0.73,86.756,10.46,32.974000000000004,25.015,24.196,10.385000000000002,92.382,0.03,1.5052,0.638,17.17,0.25,0
4047,4047,191,1995,Meerut,Uttar Pradesh,17.03,2429.0,905.411314989733,123.76998357289531,17.477605749486656,199.266,1.705,96.402,17.715,33.754,24.58,24.922000000000004,10.495,94.09400000000002,0.1,1.6921999999999997,1.057,16.85,0.1799999999999997,0
4048,4048,191,1996,Meerut,Uttar Pradesh,16.94,2347.0,929.8619926078028,160.22805092402464,20.436527310061603,187.852,0.0,112.15,29.49,32.982,24.975,24.536,8.700000000000001,55.25600000000001,0.0,1.5198,0.6165,16.75,0.1900000000000012,0
4049,4049,191,1997,Meerut,Uttar Pradesh,17.7,2529.0,1309.230110882957,234.9615030800821,25.28301437371663,143.662,29.455,105.436,42.4,32.562,21.18,23.412,10.025,16.0,1.465,1.2642,0.493,17.5,0.1999999999999993,0
4050,4050,191,1998,Meerut,Uttar Pradesh,18.88,2174.0,832.3870225872689,189.96614045174536,30.685621355236137,212.474,6.235,108.222,34.795,33.052,25.23,24.812,9.845,82.796,0.31,1.186,0.496,18.68,0.1999999999999993,0
4051,4051,191,1999,Meerut,Uttar Pradesh,20.62,2484.0,1194.8303457905545,331.5086291581109,41.805673921971255,131.692,1.38,106.478,28.925,33.628,26.335,24.59,10.355,7.494,0.065,1.2064,0.5885,20.62,0.0,0
4052,4052,191,2000,Meerut,Uttar Pradesh,21.23,2261.0,1333.8700016427106,310.72350061601645,37.7065724845996,135.71200000000002,2.795,93.282,14.08,33.620000000000005,26.175,24.43,10.655,36.168,0.14,1.2498,0.6505,21.23,0.0,0
4053,4053,191,2001,Meerut,Uttar Pradesh,19.82,2147.0,1346.4869618069815,342.80704558521563,44.500987268993846,105.538,0.33,93.914,9.225,33.444,25.135,24.942,11.51,5.827999999999999,0.0,1.1485999999999998,0.4685,19.82,0.0,0
4054,4054,191,2002,Meerut,Uttar Pradesh,13.22,2271.0,948.0613059548256,199.46944065708425,45.79712032854209,109.7,6.8,75.0,22.76,33.370000000000005,25.2,25.232000000000003,11.585,23.206,0.335,1.2224,0.3895,13.22,0.0,0
4055,4055,191,2003,Meerut,Uttar Pradesh,14.32,2334.0,950.105829979466,255.53701848049283,55.36635400410678,214.46,18.33,106.66,37.53,33.456,24.53,24.574,9.855,88.098,0.915,1.0684,0.4105,14.32,0.0,0
4056,4056,191,2004,Meerut,Uttar Pradesh,14.32,2503.0,953.465002053388,237.00158685831624,65.14394414784394,110.358,0.735,74.87,32.015,33.378,26.375,24.296,10.2,13.746,0.03,1.1648,0.4175,15.19,-0.8699999999999992,0
4057,4057,191,2005,Meerut,Uttar Pradesh,13.89,2246.0,946.9443326488708,258.22051909650924,70.92627597535935,146.35399999999998,0.225,97.334,19.3,33.732,24.595,24.932,9.78,37.788,0.0,1.2106,0.5495,13.89,0.0,0
4058,4058,191,2006,Meerut,Uttar Pradesh,12.4,2509.0,940.9384804928133,249.7395646817249,49.60509240246408,164.938,5.94,101.016,25.195,33.044,24.785,24.964,11.56,50.434000000000005,0.305,1.1926,0.469,12.4,0.0,0
4059,4059,191,2007,Meerut,Uttar Pradesh,12.17,2393.0,1014.8910357289528,293.79229650924026,53.52800821355236,115.262,2.185,99.998,15.475,33.80799999999999,25.235,25.068,10.06,7.382,0.105,1.1696000000000002,0.445,12.17,0.0,0
4060,4060,191,2008,Meerut,Uttar Pradesh,15.85,2306.0,1359.6878562628335,392.92117453798767,89.63223819301848,150.752,2.04,98.834,18.805,32.864000000000004,26.655,24.744,10.935,40.84,0.105,1.0746,0.373,15.85,0.0,2
4061,4061,191,2009,Meerut,Uttar Pradesh,17.87,2558.0,1555.5794636550308,520.9967310061601,168.50052320328544,149.156,8.855,97.892,32.215,33.962,25.1,25.08,11.075,31.706,0.42,1.2578,0.403,17.87,0.0,0
4062,4062,191,2010,Meerut,Uttar Pradesh,18.21,2190.0,1162.5847318275155,400.47043121149903,128.1505379876797,215.492,15.79,90.622,30.025,33.222,25.38,25.422000000000004,10.155,113.314,0.79,1.0508,0.3395,18.21,0.0,0
4063,4063,191,2011,Meerut,Uttar Pradesh,16.36,2563.0,1356.4946069815194,425.4379367556468,65.37818809034907,171.48600000000002,2.025,101.928,18.355,32.86,26.295,25.024,11.02,59.31,0.1,1.2096,0.3435,16.36,0.0,0
4064,4064,191,2012,Meerut,Uttar Pradesh,5.09,3041.0,430.5036295687885,130.67984476386036,19.168082956878848,213.556,4.720000000000001,90.55,21.805,33.576,24.02,25.48,10.75,111.398,0.24,1.2858,0.4915,15.38,-10.29,0
4065,4065,191,2013,Meerut,Uttar Pradesh,14.49,2713.0,865.4225396303902,229.2538176591376,31.137730595482545,196.508,4.845000000000001,108.94799999999998,34.005,32.878,24.615,25.264,10.695,65.27000000000001,0.245,1.0796,0.5055000000000001,14.5,-0.0099999999999997,0
4066,4066,191,2014,Meerut,Uttar Pradesh,14.63,2964.0,920.9113355236142,268.1778135523614,55.46181930184807,110.43999999999998,6.745,99.5,16.81,33.965999999999994,24.415,25.508,10.695,5.523999999999999,0.325,1.1816,0.4385,17.39,-2.76,0
4067,4067,191,2015,Meerut,Uttar Pradesh,17.35,2910.0,980.057679671458,367.8214250513348,69.11641478439425,128.26,1.5950000000000002,89.72999999999999,12.03,33.152,24.97,25.508,11.65,31.782000000000004,0.1,1.1566,0.418,18.92,-1.5700000000000005,0
4068,4068,192,1990,Buland Shahar,Uttar Pradesh,8.77,1640.0,247.31183901437367,70.64478110882958,6.1717749486652975,180.442,12.14,99.358,34.455,33.462,25.53,24.428,10.195,61.032,0.615,1.3656,0.7915,8.3,0.4699999999999988,0
4069,4069,192,1991,Buland Shahar,Uttar Pradesh,8.4,1479.0,253.2750061601643,69.6699794661191,5.735457905544148,116.864,18.11,86.84200000000001,33.53,34.336000000000006,24.74,24.380000000000003,9.82,14.438000000000002,0.9,1.4212,0.6305000000000001,8.19,0.2100000000000008,0
4070,4070,192,1992,Buland Shahar,Uttar Pradesh,8.67,1866.0,280.91868172484595,65.2995203285421,3.595468583162217,116.21999999999998,9.375,92.692,30.205,33.63199999999999,25.32,24.432,10.48,5.808,0.47,1.2172000000000005,0.575,8.56,0.1099999999999994,0
4071,4071,192,1993,Buland Shahar,Uttar Pradesh,10.88,1786.0,331.0138349075975,71.64446488706366,4.056206981519507,177.25799999999998,0.0,105.96599999999998,25.59,33.91199999999999,26.605,24.914,10.255,52.746,0.0,1.4362,0.7255,10.88,0.0,4
4072,4072,192,1994,Buland Shahar,Uttar Pradesh,13.97,1836.0,447.8466455852157,98.1365248459959,15.273484188911704,176.092,0.205,89.186,16.93,33.4,25.705,24.592,10.78,75.888,0.0,1.4624,0.6619999999999999,13.78,0.1900000000000012,0
4073,4073,192,1995,Buland Shahar,Uttar Pradesh,17.48,2414.0,614.0411728952772,122.3542570841889,19.330654620123205,179.432,1.215,94.802,26.77,34.378,25.325,25.49,11.01,66.69000000000001,0.05,1.6271999999999998,1.083,17.29,0.1900000000000012,0
4074,4074,192,1996,Buland Shahar,Uttar Pradesh,19.32,2240.0,720.6796386036962,159.2697954825462,17.561760985626282,187.062,0.0,111.412,33.085,33.546,25.72,25.092,9.075,46.538,0.0,1.4731999999999998,0.6445000000000001,19.14,0.1799999999999997,0
