"Dist.Code","Year","Dist.Name","State.Name","RICE.AREA..1000.ha.","RICE.YIELD..kg.per.ha.","nitrogen","phosphate","potash","prec_grow","prec_harvest","et_grow","et_harvest","maxT_grow","maxT_harvest","minT_grow","minT_harvest","runoff_grow","runoff_harvest","windspeed_grow","windspeed_harvest","RICE.IRRIGATED.AREA..1000.ha.","RA.IA","Cluster"
960,2015,"Sheohar","Bihar",22.66,550,1237.76643942505,217.463413552361,58.3762546201232,174.914,0.75,113.548,31.03,32.92,26.29,24.652,11.73,35.162,0.05,0.9598,0.3405,11.55,11.11,1
961,2003,"Arwal","Bihar",31.86,1697,0,0,0,166.316,0.15,109.212,41.41,33.886,26.935,26.404,13.785,17.536,0,1.2512,0.655,31.86,0,3
961,2004,"Arwal","Bihar",24.66,785,0,0,0,205.15,4.495,111.122,41.15,33.34,27.03,25.856,13.73,58.216,0.22,1.4266,0.6215,24.63,0.0300000000000011,3
961,2007,"Arwal","Bihar",33.47,1748,0,0,0,170.81,0.48,105.916,36.105,33.758,27.285,26.08,13.555,31.548,0,1.1704,0.572,33.46,0.00999999999999801,3
961,2008,"Arwal","Bihar",35.6,1748,1550.00791786448,690.449938398357,202.959474332649,180.752,0.095,112.676,34.2,32.736,28.295,25.524,13.795,38.54,0,0.9714,0.422,32.35,3.25,3
961,2009,"Arwal","Bihar",23.65,1405,1098.364275154,493.654657084189,76.3812443531828,129.468,4.82,95.332,35.24,34.512,27.495,25.918,14.12,6.476,0.25,1.1038,0.5145,25.15,-1.5,3
961,2010,"Arwal","Bihar",25.8,1785,1626.94482135524,588.030209445585,173.674792607803,127.766,5.155,98.486,31.83,34.05,27.27,26.852,14.18,6.388,0.265,1.0168,0.475,25.8,0,3
961,2011,"Arwal","Bihar",26.28,3066,2050.76600574949,401.698703901437,58.7851761806982,233.902,0,122.216,38.59,33.226,27.6,25.84,13.13,75.094,0,1.355,0.6395,26.28,0,3
961,2012,"Arwal","Bihar",26.28,3061,2342.82044845996,406.762595482546,69.7936361396304,219.062,0.22,105.904,36.485,34.062,26.875,25.87,11.985,81.372,0,1.2128,0.7035,26.28,0,3
961,2013,"Arwal","Bihar",26.58,2914,2072.50645749487,146.079750308008,23.49300862423,224.666,0.05,124.74,41.68,33.296,25.74,25.776,12.27,54.868,0,1.347,0.5835,26.58,0,3
961,2014,"Arwal","Bihar",26.05,4397,2712.86090759754,410.40464476386,72.5655646817249,78.454,0.47,73.19,10.57,33.782,25.895,25.636,12.525,3.922,0,1.0468,0.585,26.05,0,3
961,2015,"Arwal","Bihar",23.95,3125,2758.21970020534,468.515112936345,50.2625420944558,191.03,2.335,107.67,35.105,34.13,26.41,25.636,12.695,49.846,0.1,1.0816,0.5905,23.95,0,3
962,2003,"Jamtara","Jharkhand",33.3,1754,385.691950718686,264.75346201232,30.548476386037,212.012,10.27,123.242,48.665,32.858,27.25,25.626,14.63,55.702,0.515,1.2888,0.6185,0.11,33.19,1
962,2004,"Jamtara","Jharkhand",29.09,1966,337.417717453799,292.209348665298,39.9685848049281,244.688,1.99,121.838,46.065,32.296,27.935,25.024,14.805,90.084,0.095,1.4702,0.676,0.01,29.08,1
962,2005,"Jamtara","Jharkhand",33.7,333,161.494275154004,62.536681724846,0,184.796,0.695,118.116,39.215,32.67,28.17,25.484,13.685,41.65,0.045,1.3774,0.7585,0.01,33.69,1
962,2006,"Jamtara","Jharkhand",36.34,2711,253.759160574949,27.096059137577,1.52225051334702,251.118,2.74,115.956,42.035,32.702,28.115,25.128,15.705,106.664,0.13,1.1996,0.604,0.22,36.12,1
962,2007,"Jamtara","Jharkhand",32.01,1858,378.393693634497,47.4668205338809,0,271.736,0.87,116,37.95,32.738,28.36,25.352,14.66,130.878,0.05,1.055,0.5815,0.01,32,1
962,2008,"Jamtara","Jharkhand",37.6,2317,472.824246406571,81.7440985626284,0,236.604,0.045,114.684,38.65,31.882,28.82,24.932,14.875,94.292,0,1.0002,0.41,0,37.6,1
962,2009,"Jamtara","Jharkhand",31.05,688,191.846919917865,2.47124845995893,0,188.886,14.29,100.328,44.71,33.458,28.5,25.266,15.06,63.096,0.7,1.0026,0.461,0.01,31.04,1
962,2010,"Jamtara","Jharkhand",35.55,898,209.971293634497,39.6116057494867,8.19036960985626,193.864,5.165,117.622,41.455,32.836,28.23,26.064,15.445,48.684,0.265,0.9674,0.434,0.01,35.54,1
962,2011,"Jamtara","Jharkhand",35.61,2561,360.984492813142,22.9717404517454,1.49167145790554,244.258,0.175,114.926,36.04,32.384,28.425,25.214,14.265,104.784,0,1.0756,0.432,0.01,35.6,1
962,2012,"Jamtara","Jharkhand",38.44,1941,429.445049691992,35.907853798768,0,198.26,10.07,113.36,43.39,32.75,28.07,24.888,13.11,58.298,0.51,0.9848,0.5505,0.08,38.36,1
962,2013,"Jamtara","Jharkhand",37.61,1416,480.669701026694,63.1755326488706,15.1243170431211,237.156,0.045,120.396,41.935,32.47,26.485,24.824,13.195,83.61,0,1.0836,0.5165,0.01,37.6,1
962,2014,"Jamtara","Jharkhand",37.78,1658,452.773517864476,3.32339876796715,0,191.844,0.065,113.88,35.665,32.678,26.415,24.576,13.63,54.102,0,0.937,0.568,0.08,37.7,1
962,2015,"Jamtara","Jharkhand",48.98,637,610.389363449692,153.879671457906,26.0569577002053,249.546,1.045,115.464,36.265,32.838,27,24.576,13.685,108.388,0.05,0.9642,0.432,0.01,48.97,1
963,2003,"Latehar","Jharkhand",30.1,746,406.628131416838,277.263646817248,24.8389897330595,193.17,1.355,107.048,45.595,31.378,25.83,23.668,11.82,41.074,0.07,1.2028,0.708,5.31,24.79,1
963,2004,"Latehar","Jharkhand",12.66,779,258.210968377823,222.997971252567,1.69701190965092,236.758,0.31,103.444,41.87,30.812,26.065,23.062,11.695,93.614,0.015,1.3572,0.644,3.14,9.52,1
963,2005,"Latehar","Jharkhand",11.35,557,74.9771211498973,47.0687063655031,14.5960533880903,167.224,3.965,100.214,39.835,31.17,25.98,23.534,10.38,33.412,0.19,1.2558,0.662,4.04,7.31,1
963,2006,"Latehar","Jharkhand",17.11,1257,272.641350308008,102.634703901437,3.01023572895277,195.754,0.475,106.278,38.055,30.924,26.1,23.096,12.625,55.782,0.015,1.1718,0.675,5.65,11.46,1
963,2007,"Latehar","Jharkhand",17.1,1325,275.132328542094,126.785790554415,14.2544476386037,221.924,0.24,101.188,36.895,31.06,26.4,23.338,11.62,88.794,0,1.1624,0.541,4.17,12.93,1
963,2008,"Latehar","Jharkhand",17.01,867,339.522394250513,195.163029979466,40.7569379876797,216.796,0.045,100.764,34.82,30.146,27.255,22.744,12.035,86.14,0,0.9768,0.46,4.15,12.86,1
963,2009,"Latehar","Jharkhand",14.85,1084,426.790829568789,247.390632443532,41.1799342915811,169.322,5.36,87.512,41.72,31.882,26.445,23.268,12.12,43.242,0.265,1.005,0.4735,3.92,10.93,1
963,2010,"Latehar","Jharkhand",13.71,608,383.86198275154,128.700583983573,19.1241831622177,137.964,12.18,97.382,41.555,31.344,26.225,24.162,12.4,9.8,0.605,0.9076,0.4865,1.98,11.73,1
963,2011,"Latehar","Jharkhand",18.75,1098,439.128850102669,170.200718685832,23.1699178644764,284.114,0,109.28,40.615,30.702,26.46,23.228,11.25,135.464,0,1.0458,0.594,3.95,14.8,1
963,2012,"Latehar","Jharkhand",20,1200,388.647227926078,110.252156057495,2.26201232032854,261.226,3.85,102.178,39.39,31.398,26.065,23.088,10.085,125.858,0.19,1.0344,0.6145,4.07,15.93,1
963,2013,"Latehar","Jharkhand",21.09,1279,455.237393839836,70.763662422998,4.68223983572895,275.194,0,111.356,41.285,30.74,24.765,22.836,10.16,119.07,0,1.0154,0.501,5.13,15.96,1
963,2014,"Latehar","Jharkhand",20.71,944,405.82754661191,41.4676287474333,7.02694127310062,180.846,0.3,99.4,37.765,31.35,24.725,22.858,10.56,49.306,0,1.0744,0.53,3.63,17.08,1
963,2015,"Latehar","Jharkhand",21.57,563,668.444998767967,141.857075975359,10.0293856262834,220.234,3.575,106.598,38.37,31.586,25.79,22.858,11.185,80.27,0.185,1.0342,0.5215,4.09,17.48,1
964,2003,"Sariakela Kharsawan","Jharkhand",61.39,1448,650.350785215606,487.570220944559,85.3762201232033,222.984,6.01,114.996,46.96,32.352,27.47,25.068,14.285,70.664,0.3,1.0822,0.46,2.13,59.26,1
964,2004,"Sariakela Kharsawan","Jharkhand",62,1530,704.340369609856,442.290431211499,84.1468583162218,233.65,0,113.906,44.63,31.8,28.105,24.418,14.32,82.852,0,1.282,0.4465,2.57,59.43,1
964,2005,"Sariakela Kharsawan","Jharkhand",64.67,671,193.962194661191,248.141578644764,60.4100131416838,198.188,0.655,111.106,40.165,32.096,28.15,24.944,13.215,57.17,0.045,1.1912,0.524,2.6,62.07,1
964,2006,"Sariakela Kharsawan","Jharkhand",67.41,2282,475.236347433265,97.1368410677618,9.88310882956879,272.894,1.8,108.416,39.28,32.02,28.055,24.65,15.305,135.3,0.095,1.111,0.4075,2.69,64.72,1
964,2007,"Sariakela Kharsawan","Jharkhand",67.27,2212,121.450666940452,11.271523613963,0,265.244,1.195,108.476,37.915,32.094,28.42,24.856,14.27,129.48,0.06,1.0472,0.413,2.69,64.58,1
964,2008,"Sariakela Kharsawan","Jharkhand",64.85,1955,155.655979466119,48.8971663244353,0,250.772,0.165,106.038,37.145,31.324,29.1,24.366,14.79,116.644,0,1.012,0.305,0.87,63.98,1
964,2009,"Sariakela Kharsawan","Jharkhand",64.54,1135,138.420409034908,51.0965963039014,0,194.934,10.17,94.42,43.125,32.85,28.545,24.808,14.87,70.936,0.5,0.9438,0.3195,0.85,63.69,1
964,2010,"Sariakela Kharsawan","Jharkhand",49.35,509,13.8504271047228,6.20168377823409,0,198.166,6.51,109.75,42.515,32.24,28.255,25.622,15.205,57.642,0.33,0.9042,0.3405,0.69,48.66,1
964,2011,"Sariakela Kharsawan","Jharkhand",49.38,1781,172.718464065708,6.4123022587269,0,273.972,0,107.226,37.22,31.806,28.355,24.802,14.025,137.992,0,0.9324,0.313,0.69,48.69,1
964,2012,"Sariakela Kharsawan","Jharkhand",67.51,2192,402.980636550308,9.04938973305955,0,219.134,13.17,109.158,44.935,32.294,28.225,24.478,12.8,80.844,0.655,0.9732,0.4385,7.24,60.27,1
964,2013,"Sariakela Kharsawan","Jharkhand",68.37,2010,375.751411909651,20.620504312115,0,257.476,0.035,112.68,42.23,31.852,26.645,24.104,12.7,107.508,0,0.9856,0.391,6.51,61.86,1
964,2014,"Sariakela Kharsawan","Jharkhand",66.72,2401,204.582426283368,5.58968377823409,0.279484188911704,208.626,0.045,108.476,36.925,32.212,26.475,24.036,13.08,72,0,0.9728,0.3885,7.65,59.07,1
964,2015,"Sariakela Kharsawan","Jharkhand",55.65,656,183.226767967146,44.2914579055441,28.2066652977413,225.254,2.73,108.778,38.365,32.35,27.345,24.036,13.515,87.132,0.145,0.9538,0.3455,5.36,50.29,1
965,2003,"Simdega","Jharkhand",95.95,846,396.701039014374,317.923527720739,11.6558562628337,244.716,2.875,115.066,47.315,31.616,27.185,24,13.61,90.52,0.145,1.2058,0.622,0.73,95.22,1
965,2004,"Simdega","Jharkhand",25.45,2624,117.055367556468,78.5699507186858,0.106607802874743,244.96,0,111.044,44.945,31.068,27.67,23.39,13.51,96.76,0,1.3398,0.5795,0.73,24.72,1
965,2005,"Simdega","Jharkhand",64.5,812,167.244394250513,274.237577002053,66.7356468172485,219.838,2.11,107.354,40.375,31.446,27.425,23.928,12.335,82.228,0.105,1.2296,0.5775,0.32,64.18,1
965,2006,"Simdega","Jharkhand",64.83,971,211.822373716632,29.6008188911704,1.08626858316222,293.646,0.615,105.942,37.855,31.19,27.7,23.576,14.465,159.64,0.045,1.1934,0.5555,0.31,64.52,1
965,2007,"Simdega","Jharkhand",66.94,2102,44.8649199178645,3.36486899383984,0,269.738,0.51,107.576,37.705,31.29,27.93,23.772,13.48,135.03,0.02,1.2354,0.5645,0.29,66.65,1
965,2008,"Simdega","Jharkhand",72.8,1102,86.9115400410678,44.5231047227926,0,280.094,0.12,104.132,37.285,30.516,28.71,23.174,14.08,148.802,0,1.1356,0.527,0.42,72.38,1
965,2009,"Simdega","Jharkhand",66.37,875,13.9009034907598,10.8427047227926,0,209.78,4.465,91.598,42.785,32.11,28.03,23.82,14.04,86.03,0.23,1.1284,0.5405,0.26,66.11,1
965,2010,"Simdega","Jharkhand",59.84,743,4.7626250513347,2.0053158110883,0,195.018,10.36,108.706,46.015,31.58,27.8,24.508,14.265,54.568,0.515,1.039,0.562,0.36,59.48,1
965,2011,"Simdega","Jharkhand",52.19,2280,158.936232443532,24.4853618069815,1.53033511293635,334.21,0,108.072,40.2,31.044,27.875,23.698,13.285,194.57,0,1.087,0.5315,0.31,51.88,1
965,2012,"Simdega","Jharkhand",54.37,2153,265.102314579055,18.9033437371663,0,288.976,7.515,107.532,41.785,31.554,27.685,23.45,12.22,153.472,0.39,1.1224,0.592,0.18,54.19,1
965,2013,"Simdega","Jharkhand",73,1760,348.907022587269,48.3149075975359,0,291.884,0.035,110.188,42.665,30.948,26.38,23.048,12.035,144.858,0,1.0876,0.569,0.5,72.5,1
965,2014,"Simdega","Jharkhand",66.41,2009,241.465123613963,4.72915564681725,0.278185626283368,235.636,0.06,105.86,39.47,31.67,26.215,23.286,12.49,99.786,0,1.168,0.5455,0.49,65.92,1
965,2015,"Simdega","Jharkhand",84.23,1163,216.638868172485,70.5664065708419,3.17548829568788,230.67,3.65,108.092,40.635,31.79,27.51,23.286,13.27,92.924,0.19,1.12,0.545,0.5,83.73,1
1001,2000,"Anand","Gujarat",50.7,665,3474.28881314168,437.923071868583,446.630562628337,134.89,0.51,97.74,36.065,33.75,33.455,24.594,14.85,10.066,0.015,2.7176,1.4105,49.8,0.900000000000006,3
1001,2001,"Anand","Gujarat",49,1751,3780.82792607803,522.378234086242,439.044024640657,122,0.095,104.916,17.8,33.112,32.57,23.998,15.77,6.098,0,2.5354,1.6,46.1,2.9,3
1001,2002,"Anand","Gujarat",37.9,1377,1935.91643531828,284.973757700205,374.514258726899,82.514,0.34,77.466,3.625,34.028,33.3,24.912,16.49,4.126,0,2.8278,1.085,37.7,0.199999999999996,3
1001,2003,"Anand","Gujarat",71.9,1985,4404.7977412731,636.399154004107,856.262562628337,170.986,0,99.944,45.255,33.128,32.65,24.01,15.845,28.516,0,2.6324,1.239,67.3,4.60000000000001,3
1001,2004,"Anand","Gujarat",80.9,2182,5020.21212320329,770.958726899384,1409.41421765914,166.71,0.39,109.45,45.405,33.198,32.96,24.084,16.155,18.524,0.005,2.418,1.092,76.4,4.5,3
1001,2005,"Anand","Gujarat",91.4,2249,5985.35245995893,859.535359342916,1269.20254620123,255.04,0,128.5,47.755,33.406,31.03,24.29,14.23,81.198,0,2.3512,1.0835,78.7,12.7,3
1001,2006,"Anand","Gujarat",78.5,1805,5282.97585215606,941.439055441478,593.537371663244,210.772,0.55,114.078,50.41,33.098,32.49,23.98,15.685,51.59,0.025,2.2844,1.109,73,5.5,3
1001,2007,"Anand","Gujarat",91.1,2367,7113.97094045174,1240.99525256674,1070.79725667351,207.558,0.1,110.504,51.33,33.43,32.4,24.316,15.595,52.81,0,2.2582,1.28,67.8,23.3,3
1001,2008,"Anand","Gujarat",90.4,1991,8219.95505544148,1523.79873511294,1457.53015195072,150.26,1.135,100.616,48.335,33.194,33.185,24.08,16.38,12.072,0.055,2.3912,1.361,82.6,7.80000000000001,3
1001,2009,"Anand","Gujarat",76.2,2568,7819.00248049281,1347.00320328542,1352.74871457906,120.968,4.13,91.074,35.87,34.298,32.765,25.138,15.965,6.112,0.21,2.4846,1.11,75.9,0.299999999999997,3
1001,2010,"Anand","Gujarat",89.2,2122,8052.17741273101,1355.6055523614,1068.64164271047,238.75,14.385,105.574,58.805,33.806,31.89,24.688,15.09,85.274,0.695,2.1176,1.2655,75.9,13.3,3
1001,2011,"Anand","Gujarat",91.8,2231,7326.2959835729,1110.5575687885,559.893289527721,163.05,0.04,104.228,48.14,33.468,33.345,24.348,16.545,20.05,0,2.4898,1.2385,71.4,20.4,3
1001,2014,"Anand","Gujarat",110.77,2801,7875.56958603696,916.875360985626,507.622289938398,203.762,0.995,98.942,50.56,34.418,32.915,25.304,16.115,59.022,0.045,2.3516,1.0075,106.5,4.27,3
1001,2015,"Anand","Gujarat",108.85,2769,7649.69190554415,798.391281314168,466.906151950719,129.13,1.575,106.434,27.735,34.252,32.625,25.304,15.825,6.462,0.08,2.3518,1.1585,109.4,-0.550000000000011,3
1002,2000,"Dahod","Gujarat",43.6,39,601.970069815195,145.561330595483,6.75755236139631,131.016,0.515,93.47,16.005,32.492,32.24,23.734,14.1,28.428,0.01,2.3244,1.177,2,41.6,3
1002,2001,"Dahod","Gujarat",48.4,169,847.87259137577,139.48740862423,3.85212320328542,134.358,0.01,112.318,18.755,31.916,31.16,23.23,14.675,10.308,0,1.8334,1.0035,2.3,46.1,3
1002,2002,"Dahod","Gujarat",40.3,263,457.652427104723,114.961749486653,1.68813141683778,104.298,0.875,91.748,11.835,32.532,31.935,23.846,15.45,5.212,0.05,2.3206,0.742,2.7,37.6,3
1002,2003,"Dahod","Gujarat",54.6,1377,564.92501026694,124.192016427105,1.37228747433265,198.412,0.06,109.884,29.43,32.102,31.87,23.414,15.38,70.094,0,2.1176,0.8595,16.9,37.7,3
1002,2004,"Dahod","Gujarat",49.7,791,360.999572895277,104.510833675565,1.24913347022587,148.592,1.365,94.364,22.25,32.208,31.42,23.522,14.935,41.346,0.065,1.855,0.7625,9.5,40.2,3
1002,2005,"Dahod","Gujarat",44.9,797,351.149347022587,137.676123203285,44.0112197125257,245.7,0,116.248,28.575,32.416,29.695,23.728,13.205,111.036,0,1.8458,0.678,9.6,35.3,3
1002,2006,"Dahod","Gujarat",45.7,847,588.848722792608,211.533757700205,25.0777577002053,223.794,1.09,107.394,31.65,32.028,31.16,23.346,14.67,97.25,0.045,1.849,0.72,15.3,30.4,3
1002,2007,"Dahod","Gujarat",39.3,990,766.984287474333,252.69819301848,30.2908583162218,202.978,0.1,102.634,30.88,32.372,31.09,23.686,14.6,81.686,0,1.6104,0.8445,16.9,22.4,3
1002,2008,"Dahod","Gujarat",36.1,687,698.03019301848,235.146652977413,54.4390965092403,143.83,3.93,102.204,35,32.11,31.9,23.428,15.415,22.832,0.205,1.76,0.9845,11.4,24.7,3
1002,2009,"Dahod","Gujarat",29.7,253,501.499441478439,192.463318275154,213.98636550308,129.326,10.025,93.724,32.93,33.22,31.235,24.534,14.745,21.088,0.505,2.0878,0.84,2.2,27.5,3
1002,2010,"Dahod","Gujarat",35.8,894,688.030422997947,228.843597535934,33.4417577002053,211.442,15.555,101.88,42.89,33.028,30.88,24.342,14.39,90.202,0.785,1.6252,0.85,8.7,27.1,3
1002,2011,"Dahod","Gujarat",36.2,876,749.094702258727,249.748780287474,60.9587186858316,175.878,0.365,93.902,30.335,32.422,32.165,23.74,15.68,64.132,0.005,1.7412,0.8215,8.8,27.4,3
1002,2014,"Dahod","Gujarat",43.28,522,849.372221765914,154.826868172485,5.80147515400411,203.406,0.97,90.674,32.955,33.364,31.465,24.676,14.97,93.22,0.05,1.9002,0.723,4.9,38.38,3
1002,2015,"Dahod","Gujarat",40.56,276,799.560029568789,100.242332648871,3.39804517453799,177.334,0.83,120.358,28.325,33.104,31.595,24.676,15.105,40.378,0.045,1.9266,0.8085,3.7,36.86,3
1003,2000,"Narmada","Gujarat",14.6,212,185.247917864476,61.9531663244353,78.0989075975359,197.06,0.795,114.206,28.89,32.402,33.495,23.796,14.21,67.282,0.04,2.1128,1.044,0.7,13.9,1
1003,2001,"Narmada","Gujarat",16.4,616,217.154858316222,71.3773798767967,46.4399507186858,172.35,0.305,117.072,34.895,31.956,32.115,23.362,14.67,34.526,0,1.9114,1.065,0.3,16.1,1
1003,2002,"Narmada","Gujarat",14.5,648,172.803080082136,63.7154414784394,54.9689938398357,137.372,0.33,111.032,31.18,32.38,32.88,23.786,15.435,7.7,0,2.1362,0.834,0.3,14.2,1
1003,2003,"Narmada","Gujarat",13.9,777,153.658078028747,47.9198932238193,45.5908583162218,245.608,0.07,114.104,40.45,32.058,32.82,23.466,15.375,106.074,0,2.0112,0.8995,0.2,13.7,1
1003,2004,"Narmada","Gujarat",12.2,934,165.272673511294,58.5149075975359,54.4265297741273,262.648,1.295,119.076,44.48,32.016,32.32,23.428,14.875,114.788,0.06,1.7432,0.81,0.2,12,1
1003,2005,"Narmada","Gujarat",10.8,796,193.40205338809,76.5012566735113,96.0902833675565,329.556,0,118.462,38.085,32.004,30.595,23.41,13.15,185.138,0,1.5166,0.6155,0.2,10.6,1
1003,2006,"Narmada","Gujarat",13,746,303.155728952772,100.14431211499,91.5402874743326,317.684,1.315,113.332,42.75,31.752,32.23,23.16,14.78,176.396,0.065,1.5562,0.6935,0.4,12.6,1
1003,2007,"Narmada","Gujarat",13.6,853,343.695178644764,94.1131170431212,96.5627926078029,294.964,0.34,110.92,40.055,32.214,32.255,23.622,14.805,159.178,0.005,1.4726,0.8225,0.5,13.1,1
1003,2008,"Narmada","Gujarat",15.2,901,420.358965092402,146.062324435318,170.066464065708,213.892,1.805,102.378,42.36,31.966,33.045,23.372,15.6,85.978,0.09,1.672,0.8625,0.4,14.8,1
1003,2009,"Narmada","Gujarat",15,547,557.64887063655,187.055852156058,210.806981519507,198.324,10.9,102.548,48.105,32.904,32.425,24.312,14.975,68.976,0.55,1.825,0.7955,0.8,14.2,1
1003,2010,"Narmada","Gujarat",12,875,584.252648870637,149.644681724846,155.978316221766,321.924,11.95,112.086,49.865,32.796,32.12,24.204,14.675,181.594,0.595,1.5352,0.7825,0.7,11.3,1
1003,2011,"Narmada","Gujarat",17.9,821,684.131383983573,154.911819301848,129.867991786448,264.306,0.12,117.014,41.515,32.258,33.37,23.666,15.925,121.96,0,1.6868,0.831,0.6,17.3,1
1003,2014,"Narmada","Gujarat",10.88,731,718.951293634497,77.1590833675565,75.244918275154,276.656,2.045,93.334,43.65,32.974,32.495,24.382,15.05,156.226,0.115,1.6888,0.765,3.5,7.38,1
1003,2015,"Narmada","Gujarat",11.27,598,561.976351540041,61.466163449692,66.3286940451745,211.686,2.03,123.142,40.665,32.988,32.78,24.382,15.33,63.784,0.105,1.7142,0.7325,0,11.27,1
1004,2000,"Navsari","Gujarat",58,2133,1282.81232032854,570.705708418891,534.748090349076,366.716,1.96,117.158,42.205,31.95,33.38,24.428,16.2,225.412,0.07,2.535,1.1915,40.5,17.5,2
1004,2001,"Navsari","Gujarat",58.8,2471,1383.26577412731,708.135523613963,896.807457905544,291.414,1.045,121.01,46.9,31.658,32.15,24.116,16.845,141.408,0.055,2.6072,1.428,39,19.8,2
1004,2002,"Navsari","Gujarat",66.4,2325,1525.89654209446,733.465034907598,910.086308008214,234.788,0.27,118.542,42.55,32.022,32.445,24.486,17.145,90.372,0,2.6002,1.129,41.3,25.1,2
1004,2003,"Navsari","Gujarat",43.2,2382,1204.29535934292,585.046866529774,528.225117043121,383.04,0.145,120.166,45.69,31.704,32.17,24.168,16.87,234.962,0,2.5622,1.2695,38,5.2,2
1004,2004,"Navsari","Gujarat",47.8,2247,1626.66835318275,777.893470225873,644.740533880904,486.432,2.295,120.14,48.94,31.612,32.04,24.076,16.735,335.592,0.115,2.375,1.0955,41.7,6.09999999999999,2
1004,2005,"Navsari","Gujarat",40.5,2600,1760.12833675565,861.65704312115,664.861971252567,530.508,0,116.95,44.83,31.554,30.78,24.018,15.48,384.466,0,2.11,1.0735,25.7,14.8,2
1004,2006,"Navsari","Gujarat",42.2,2391,1948.73534291581,984.62045174538,843.556336755647,545.684,3.565,118.986,52.215,31.456,32.155,23.922,16.85,393.15,0.18,2.1908,1.0645,26.8,15.4,2
1004,2007,"Navsari","Gujarat",50.9,2580,2311.04395071869,1241.34125667351,1119.16871457906,503.984,1.03,117.22,44.595,31.878,32.13,24.34,16.83,360.636,0.05,2.2058,1.294,35.9,15,2
1004,2008,"Navsari","Gujarat",52.4,2469,3015.47689527721,2223.74409856263,1492.59301848049,411.036,2.83,116.96,47.775,31.466,32.915,23.928,17.615,266.22,0.16,2.2756,1.222,40.2,12.2,2
1004,2009,"Navsari","Gujarat",61,2493,2980.93848049281,1918.98234086242,1803.23014373717,370.758,30.71,121.822,66.535,32.204,32.27,24.664,16.965,216.124,1.545,2.2966,1.123,41.9,19.1,2
1004,2010,"Navsari","Gujarat",87.5,2704,4992.13552361396,2713.41991786448,2031.67453798768,599.238,23.73,120.952,64.49,32.172,32.03,24.634,16.725,445.092,1.18,2.0152,1.19,66.3,21.2,2
1004,2011,"Navsari","Gujarat",79.6,2696,5025.56806570842,2112.65918685832,1931.60269404517,526.42,0.085,120.738,49.08,31.726,33.035,24.184,17.735,376.3,0,2.3576,1.28,51.5,28.1,2
1004,2014,"Navsari","Gujarat",67.98,2805,5098.95226940452,1710.28187926078,1570.7483926078,439.504,6.76,99.57,53.235,32.254,32.185,24.716,16.88,308.872,0.335,2.2418,1.166,40.5,27.48,2
1004,2015,"Navsari","Gujarat",54.96,2510,3579.27056427105,1335.0607835729,1153.8756073922,316.034,6.07,122.638,51.08,32.574,32.59,24.716,17.28,164.758,0.3,2.3182,1.2695,30.2,24.76,2
1007,1997,"Fatehabad","Haryana",51.9,3545,1453.34919917864,477.637724845996,3.04366324435318,77.78,7.82,73.898,7.64,34.628,22.56,22.84,8.405,3.89,0.4,1.2364,0.5465,52,-0.100000000000001,5
1007,1998,"Fatehabad","Haryana",70,2971,2792.9568788501,705.789733059548,14.3679671457906,81.842,2.37,77.828,2.315,35.336,26.605,24.492,8.075,4.09,0.11,1.259,0.47,70.01,-0.0100000000000051,5
1007,1999,"Fatehabad","Haryana",69.3,2367,3321.22597946612,1193.96927310062,29.029158110883,49.382,0.16,46.954,0.19,35.932,27.68,24.242,8.53,2.47,0,1.3414,0.6155,69.24,0.0600000000000023,5
1007,2000,"Fatehabad","Haryana",61.3,3246,2967.09622176591,913.88104312115,23.1102258726899,54.648,1.13,51.94,1.085,35.852,27.445,23.958,8.62,2.734,0.05,1.3776,0.687,61.31,-0.0100000000000051,5
1007,2001,"Fatehabad","Haryana",58.3,3002,2863.64811498973,737.524928131417,19.7812977412731,55.288,0.785,52.542,0.755,35.304,26.45,24.262,9.795,2.76,0.05,1.2196,0.5015,58.36,-0.0600000000000023,5
1007,2002,"Fatehabad","Haryana",66.9,3019,3355.29188501027,879.947926078029,25.5016755646817,44.516,5.83,41.916,5.78,35.554,26.505,24.872,9.85,2.224,0.295,1.3734,0.503,66.92,-0.019999999999996,5
1007,2003,"Fatehabad","Haryana",65.1,3349,3638.33874332649,948.171474332649,67.0837453798768,86.338,6.97,78.796,9.27,35.364,25.585,23.944,7.875,4.508,0.34,1.1478,0.5325,65.11,-0.0100000000000051,5
1007,2004,"Fatehabad","Haryana",65.37,4283,3464.760337577,937.317208213552,94.4710595482546,45.692,2.165,43.798,2.305,35.364,27.555,23.744,8.345,2.284,0.115,1.2512,0.5225,65.37,0,5
1007,2005,"Fatehabad","Haryana",68.4,3713,4018.46488706366,1026.89327310062,116.900796714579,65.05,0.25,61.702,0.465,35.762,25.83,24.422,7.975,3.254,0,1.3092,0.568,68,0.400000000000006,5
1007,2006,"Fatehabad","Haryana",70.1,4451,4465.13105544148,1087.94624229979,59.6094702258727,84.91,5.7,79.458,6.7,35.084,25.845,24.464,9.59,4.248,0.275,1.3256,0.6065,70,0.0999999999999943,5
1007,2007,"Fatehabad","Haryana",73.2,4344,5055.38138809035,1131.15193429158,56.419613963039,56.69,2.47,54.046,2.475,35.72,26.57,24.448,8.365,2.83,0.15,1.2684,0.528,73,0.200000000000003,5
