"Dist Code","Year","State Code","State Name","Dist Name","JUNE ACTUAL (Millimeters)","JULY ACTUAL (Millimeters)","AUGUST ACTUAL (Millimeters)","SEPTEMBER ACTUAL (Millimeters)","OCTOBER ACTUAL (Millimeters)","NOVEMBER ACTUAL (Millimeters)","DECEMBER ACTUAL (Millimeters)"
"2015","1985","14","Chhattisgarh","Narayanpur","153.24","107.96","105.26","107.07","106.45","56.67","52.23"
"2015","1986","14","Chhattisgarh","Narayanpur","154.72","111.62","106.12","108.6","78.72","61.78","52.83"
"2015","1987","14","Chhattisgarh","Narayanpur","116.59","109.2","107.08","105.77","94.87","62.18","48.29"
"2015","1988","14","Chhattisgarh","Narayanpur","132.06","108.26","106.25","108.64","81.75","54.26","47.74"
"2015","1989","14","Chhattisgarh","Narayanpur","147.06","110.85","103.18","107.18","76.63","52.56","45.03"
"2015","1990","14","Chhattisgarh","Narayanpur","144.48","107.94","104.81","107.47","106.81","63.5","52.56"
"2015","1991","14","Chhattisgarh","Narayanpur","151.32","108.11","103.09","111.09","89.42","63.87","45.99"
"2015","1992","14","Chhattisgarh","Narayanpur","113.12","111.74","103.65","108.51","84.51","59.64","43.89"
"2015","1993","14","Chhattisgarh","Narayanpur","134.13","110.02","105.66","107.35","111.82","57.88","48.55"
"2015","1994","14","Chhattisgarh","Narayanpur","118.83","105.95","103.43","108.01","111.33","61.34","48.62"
"2015","1995","14","Chhattisgarh","Narayanpur","136.82","109.25","108.11","111.14","114.12","62.09","50.89"
"2015","1996","14","Chhattisgarh","Narayanpur","135.3","110.48","106.36","109.86","96.03","57.7","48.23"
"2015","1997","14","Chhattisgarh","Narayanpur","71.78","109.8","106.72","108.19","85.26","69.26","65.83"
"2015","1998","14","Chhattisgarh","Narayanpur","123.52","111.51","107.36","108.27","111.67","73.99","48.29"
"2015","1999","14","Chhattisgarh","Narayanpur","153.19","110.44","104.04","105.5","101.62","55.4","45.92"
"2015","2000","14","Chhattisgarh","Narayanpur","149.23","110.37","104.41","109.04","77.89","52.25","41.78"
"2015","2001","14","Chhattisgarh","Narayanpur","150.47","108.81","103.67","107.22","108.07","64.69","47.72"
"2015","2002","14","Chhattisgarh","Narayanpur","153.85","115.55","101.28","106.51","81.79","50.92","44.15"
"2015","2003","14","Chhattisgarh","Narayanpur","96.86","110.36","104.63","107.89","107.6","55.75","64.65"
"2015","2004","14","Chhattisgarh","Narayanpur","155.43","110.23","105.06","108.02","97.04","54.76","45.08"
"2015","2005","14","Chhattisgarh","Narayanpur","137.34","109.15","105.63","108.35","109.29","54.01","46.11"
"2015","2006","14","Chhattisgarh","Narayanpur","104.3","112.01","105.84","107.14","76.35","63.88","44.05"
"2015","2007","14","Chhattisgarh","Narayanpur","154.78","112.48","105.95","106.52","89.98","53.11","48.02"
"2015","2008","14","Chhattisgarh","Narayanpur","151.63","111.63","105.39","107.51","76.36","53.5","43.53"
"2015","2009","14","Chhattisgarh","Narayanpur","94.76","107.92","107.05","112.38","87.24","57.25","45.31"
"2015","2010","14","Chhattisgarh","Narayanpur","151.64","106.74","107.07","106.24","106.05","70.52","53.99"
"2015","2011","14","Chhattisgarh","Narayanpur","96.98","110.19","103.64","105.34","70.79","50.11","41.28"
"2015","2012","14","Chhattisgarh","Narayanpur","118.61","106.56","103.42","106.31","81.41","55.99","44.35"
"2015","2013","14","Chhattisgarh","Narayanpur","147.56","105.94","106.19","108.63","108.59","56.32","46.06"
"2015","2014","14","Chhattisgarh","Narayanpur","105.77","114.06","106.29","106.88","89.47","53.61","44.0"
"2015","2015","14","Chhattisgarh","Narayanpur","146.19","112.47","106.76","108.77","75.62","52.19","44.56"
"2017","1958","17","Assam","Udalguri","120.28","122.57","114.72","107.0","93.29","45.74","31.26"
"2017","1959","17","Assam","Udalguri","114.91","121.95","118.24","104.75","95.89","47.52","32.56"
"2017","1960","17","Assam","Udalguri","118.46","117.14","117.62","104.22","79.2","44.48","29.63"
"2017","1961","17","Assam","Udalguri","118.43","122.03","118.75","106.9","85.61","45.94","28.88"
"2017","1962","17","Assam","Udalguri","114.99","121.62","115.15","106.74","86.52","43.6","29.3"
"2017","1963","17","Assam","Udalguri","115.48","119.35","115.62","109.17","97.63","51.34","35.88"
"2017","1964","17","Assam","Udalguri","118.86","118.07","119.22","108.41","105.32","54.06","36.36"
"2017","1965","17","Assam","Udalguri","116.34","118.74","113.47","104.67","76.58","61.91","33.11"
"2017","1966","17","Assam","Udalguri","114.2","121.03","115.44","104.33","87.31","51.7","33.29"
"2017","1967","17","Assam","Udalguri","116.39","120.31","119.92","106.1","69.64","43.82","26.81"
"2017","1968","17","Assam","Udalguri","114.75","116.8","118.72","105.86","92.07","45.45","31.48"
"2017","1969","17","Assam","Udalguri","116.83","120.4","116.05","106.04","82.88","46.76","29.57"
"2017","1970","17","Assam","Udalguri","118.12","118.21","115.95","105.95","97.51","51.03","33.47"
"2017","1971","17","Assam","Udalguri","114.35","118.38","114.7","105.9","98.27","68.37","40.42"
"2017","1972","17","Assam","Udalguri","117.25","123.12","117.8","105.25","77.64","44.76","27.39"
"2017","1973","17","Assam","Udalguri","114.61","123.62","118.33","106.55","97.49","64.57","48.98"
"2017","1974","17","Assam","Udalguri","115.54","115.33","116.18","103.8","102.52","50.97","32.01"
"2017","1975","17","Assam","Udalguri","119.74","117.26","119.16","104.86","95.93","49.52","31.7"
"2017","1976","17","Assam","Udalguri","113.44","121.41","115.5","106.5","79.06","45.75","27.48"
"2017","1977","17","Assam","Udalguri","111.85","120.71","117.36","107.45","94.0","57.8","37.74"
"2017","1978","17","Assam","Udalguri","113.78","118.91","119.94","104.75","92.53","52.8","31.83"
"2017","1979","17","Assam","Udalguri","121.18","119.25","117.91","103.42","95.13","50.3","44.03"
"2017","1980","17","Assam","Udalguri","117.07","121.68","116.75","106.84","93.27","45.34","32.33"
"2017","1981","17","Assam","Udalguri","118.66","118.51","119.25","106.42","67.28","36.77","45.79"
"2017","1982","17","Assam","Udalguri","117.88","121.75","121.75","108.47","77.55","52.24","31.72"
"2017","1983","17","Assam","Udalguri","121.0","125.14","119.96","106.04","101.16","47.01","35.46"
"2017","1984","17","Assam","Udalguri","119.72","117.14","118.92","103.53","94.04","46.35","36.68"
"2017","1985","17","Assam","Udalguri","117.71","115.15","120.47","105.83","78.09","41.3","34.51"
"2017","1986","17","Assam","Udalguri","123.58","120.11","120.16","104.9","94.86","57.67","36.26"
"2017","1987","17","Assam","Udalguri","120.25","120.16","114.61","105.86","92.72","48.88","35.33"
"2017","1988","17","Assam","Udalguri","121.64","120.45","115.19","106.37","100.41","73.71","45.12"
"2017","1989","17","Assam","Udalguri","119.19","120.03","117.23","105.76","98.94","47.2","32.41"
"2017","1990","17","Assam","Udalguri","116.86","119.08","117.88","105.0","97.14","49.27","31.52"
"2017","1991","17","Assam","Udalguri","112.3","119.13","115.45","102.85","97.03","44.72","38.46"
"2017","1992","17","Assam","Udalguri","116.74","118.31","116.08","105.63","94.16","45.73","33.13"
"2017","1993","17","Assam","Udalguri","114.32","120.24","116.65","103.94","77.28","44.78","28.83"
"2017","1994","17","Assam","Udalguri","117.28","123.94","119.26","99.42","84.44","45.13","28.14"
"2017","1995","17","Assam","Udalguri","119.89","119.11","117.75","107.11","75.16","66.69","32.37"
"2017","1996","17","Assam","Udalguri","117.77","118.39","118.15","108.86","97.71","45.59","31.45"
"2017","1997","17","Assam","Udalguri","114.22","119.12","118.27","103.04","65.29","38.86","32.67"
"2017","1998","17","Assam","Udalguri","116.75","118.19","115.88","106.46","101.46","55.42","34.02"
"2017","1999","17","Assam","Udalguri","117.6","117.95","115.02","104.47","97.88","49.4","36.07"
"2017","2000","17","Assam","Udalguri","115.96","119.18","115.22","103.92","87.41","43.99","29.62"
"2017","2001","17","Assam","Udalguri","115.43","120.41","116.54","105.8","96.8","49.15","31.32"
"2017","2002","17","Assam","Udalguri","115.49","118.45","115.79","104.89","83.36","61.48","37.02"
"2017","2003","17","Assam","Udalguri","113.86","117.99","119.04","106.61","90.15","46.33","35.42"
"2017","2004","17","Assam","Udalguri","114.56","115.17","116.62","103.47","95.02","48.35","34.59"
"2017","2005","17","Assam","Udalguri","117.24","119.75","116.75","107.7","96.78","46.15","32.44"
"2017","2006","17","Assam","Udalguri","116.31","122.25","119.43","106.21","92.35","49.82","34.13"
"2017","2007","17","Assam","Udalguri","115.95","118.75","118.39","105.27","99.67","53.15","33.16"
"2017","2008","17","Assam","Udalguri","114.44","118.94","115.05","105.69","96.3","46.74","33.48"
"2017","2009","17","Assam","Udalguri","118.31","122.03","117.5","107.28","99.61","47.13","32.5"
"2017","2010","17","Assam","Udalguri","116.92","120.39","118.28","105.25","98.71","48.47","33.14"
"2017","2011","17","Assam","Udalguri","117.36","118.06","116.29","106.75","66.67","41.14","25.48"
"2017","2012","17","Assam","Udalguri","115.82","118.99","118.36","104.4","95.24","44.84","31.39"
"2017","2013","17","Assam","Udalguri","119.31","120.39","117.73","104.58","95.14","44.37","35.57"
"2017","2014","17","Assam","Udalguri","119.14","122.15","116.29","104.89","79.17","41.32","26.74"
"2017","2015","17","Assam","Udalguri","116.4","123.04","115.89","105.21","77.27","40.49","29.63"
"2018","1958","17","Assam","Baksa","119.97","122.43","115.08","107.82","90.83","46.51","30.73"
"2018","1959","17","Assam","Baksa","114.87","120.96","117.72","105.64","96.95","48.56","32.49"
"2018","1960","17","Assam","Baksa","118.09","116.44","117.3","104.4","83.55","45.18","30.5"
"2018","1961","17","Assam","Baksa","117.32","121.15","118.46","107.53","95.46","47.74","31.12"
"2018","1962","17","Assam","Baksa","114.7","120.58","114.9","107.6","89.37","44.44","30.05"
"2018","1963","17","Assam","Baksa","114.56","118.43","115.97","109.49","98.92","51.27","36.36"
"2018","1964","17","Assam","Baksa","118.64","116.89","118.84","108.73","106.21","53.85","36.23"
"2018","1965","17","Assam","Baksa","115.66","117.61","113.01","105.28","77.42","56.62","32.15"
"2018","1966","17","Assam","Baksa","113.67","119.92","115.47","104.72","86.39","51.53","33.41"
"2018","1967","17","Assam","Baksa","115.9","118.84","118.72","106.16","76.95","44.52","28.95"
"2018","1968","17","Assam","Baksa","113.61","115.55","118.02","106.5","94.73","46.19","32.26"
"2018","1969","17","Assam","Baksa","116.09","119.33","115.68","106.6","84.61","49.22","30.89"
"2018","1970","17","Assam","Baksa","117.13","117.34","116.0","106.6","98.39","50.81","33.75"
"2018","1971","17","Assam","Baksa","113.75","117.09","114.14","106.53","99.01","66.47","40.35"
"2018","1972","17","Assam","Baksa","116.81","121.83","117.32","105.82","83.35","47.05","29.12"
"2018","1973","17","Assam","Baksa","113.63","122.09","117.84","106.93","97.85","62.0","48.12"
"2018","1974","17","Assam","Baksa","114.56","114.37","116.3","104.49","103.7","50.91","32.03"
"2018","1975","17","Assam","Baksa","118.95","116.04","118.72","104.98","99.13","49.33","32.47"
"2018","1976","17","Assam","Baksa","112.42","120.49","114.63","107.35","81.19","46.65","28.28"
"2018","1977","17","Assam","Baksa","110.48","119.37","117.04","108.14","94.84","55.58","37.6"
"2018","1978","17","Assam","Baksa","112.79","118.32","119.52","105.38","93.3","53.52","32.65"
"2018","1979","17","Assam","Baksa","121.47","118.59","117.64","104.5","96.77","52.65","45.45"
"2018","1980","17","Assam","Baksa","116.67","120.57","116.89","107.57","96.42","46.78","33.49"
"2018","1981","17","Assam","Baksa","118.29","117.4","119.05","106.71","67.42","38.05","45.27"
"2018","1982","17","Assam","Baksa","117.09","121.2","121.0","108.85","81.23","51.3","32.18"
"2018","1983","17","Assam","Baksa","120.92","124.73","120.05","107.05","101.71","47.66","37.16"
"2018","1984","17","Assam","Baksa","118.69","115.75","118.99","103.95","100.28","48.07","38.21"
"2018","1985","17","Assam","Baksa","116.64","113.9","120.02","106.23","88.92","44.22","38.56"
"2018","1986","17","Assam","Baksa","122.99","119.0","119.91","104.81","95.31","57.3","38.16"
"2018","1987","17","Assam","Baksa","119.86","119.23","114.92","106.66","97.78","50.59","37.04"
"2018","1988","17","Assam","Baksa","120.64","119.34","114.7","107.73","101.66","70.61","45.67"
"2018","1989","17","Assam","Baksa","118.48","119.37","116.56","106.33","99.78","47.46","32.91"
"2018","1990","17","Assam","Baksa","117.09","118.03","117.5","105.99","98.17","50.1","32.4"
"2018","1991","17","Assam","Baksa","112.14","118.19","115.12","103.35","98.48","45.41","39.35"
"2018","1992","17","Assam","Baksa","115.97","116.9","115.59","106.32","96.76","46.93","34.0"
"2018","1993","17","Assam","Baksa","113.51","118.77","117.12","104.3","79.82","46.43","30.27"
"2018","1994","17","Assam","Baksa","116.78","122.98","118.62","104.7","92.5","48.01","31.22"
"2018","1995","17","Assam","Baksa","119.5","117.83","117.65","107.81","77.92","63.36","32.69"
"2018","1996","17","Assam","Baksa","116.57","117.66","117.62","109.56","99.33","46.76","32.52"
"2018","1997","17","Assam","Baksa","113.58","118.69","117.81","103.73","66.76","39.86","35.78"
"2018","1998","17","Assam","Baksa","117.49","117.58","116.28","107.22","103.48","55.96","34.94"
"2018","1999","17","Assam","Baksa","117.1","116.47","115.15","105.14","98.91","50.57","35.94"
"2018","2000","17","Assam","Baksa","116.24","118.26","115.34","104.67","89.84","45.07","31.16"
"2018","2001","17","Assam","Baksa","115.66","119.8","116.82","107.04","98.39","49.74","32.25"
"2018","2002","17","Assam","Baksa","115.88","117.79","115.99","105.41","85.01","57.93","35.4"
"2018","2003","17","Assam","Baksa","113.78","117.37","119.12","107.6","96.91","48.46","37.02"
"2018","2004","17","Assam","Baksa","114.48","113.95","118.13","107.9","96.07","49.9","35.56"
"2018","2005","17","Assam","Baksa","117.23","119.44","118.35","108.48","98.53","47.09","33.53"
"2018","2006","17","Assam","Baksa","116.22","122.55","119.92","107.46","97.13","50.84","36.18"
"2018","2007","17","Assam","Baksa","116.44","118.53","118.39","106.59","102.53","54.94","34.44"
"2018","2008","17","Assam","Baksa","114.43","118.55","115.47","107.03","97.65","48.06","34.65"
"2018","2009","17","Assam","Baksa","118.06","122.05","117.75","108.19","101.26","48.76","33.76"
"2018","2010","17","Assam","Baksa","117.74","120.17","118.28","106.48","100.72","50.65","34.31"
"2018","2011","17","Assam","Baksa","117.08","117.28","116.15","107.71","68.26","42.73","26.8"
"2018","2012","17","Assam","Baksa","116.41","118.35","118.38","105.73","97.07","45.58","32.18"
"2018","2013","17","Assam","Baksa","119.29","119.74","117.1","105.67","96.81","45.89","34.49"
"2018","2014","17","Assam","Baksa","119.26","121.14","116.18","105.55","83.79","43.62","28.43"
"2018","2015","17","Assam","Baksa","116.52","122.21","116.11","105.9","78.51","41.24","30.43"
"2019","1958","17","Assam","Chirang","118.05","120.86","114.26","106.6","91.25","47.4","31.93"
"2019","1959","17","Assam","Chirang","113.42","118.8","116.85","104.23","96.59","48.67","33.56"
"2019","1960","17","Assam","Chirang","116.38","115.02","116.29","103.42","86.96","45.82","32.2"
"2019","1961","17","Assam","Chirang","115.28","119.04","117.6","106.34","99.72","48.06","33.53"
"2019","1962","17","Assam","Chirang","112.42","118.64","113.9","106.02","90.42","44.58","31.63"
"2019","1963","17","Assam","Chirang","112.16","116.24","114.8","107.41","98.24","51.29","37.29"
"2019","1964","17","Assam","Chirang","116.12","114.98","117.42","106.98","105.74","53.12","37.02"
"2019","1965","17","Assam","Chirang","113.72","115.74","112.26","103.82","78.54","54.8","33.87"
"2019","1966","17","Assam","Chirang","112.0","117.79","114.78","103.52","87.25","52.1","36.72"
"2019","1967","17","Assam","Chirang","114.16","117.19","117.5","104.9","87.83","45.9","32.5"
"2019","1968","17","Assam","Chirang","111.77","113.68","116.96","105.1","94.48","46.2","33.5"
"2019","1969","17","Assam","Chirang","114.66","117.65","114.74","105.57","87.58","50.77","33.01"
"2019","1970","17","Assam","Chirang","115.13","116.09","115.12","105.35","98.13","49.58","34.69"
"2019","1971","17","Assam","Chirang","112.82","115.89","113.72","106.02","98.48","63.07","40.53"
"2019","1972","17","Assam","Chirang","115.6","120.41","116.55","104.5","90.64","48.85","32.72"
"2019","1973","17","Assam","Chirang","112.11","119.43","116.78","105.75","96.9","57.9","47.25"
"2019","1974","17","Assam","Chirang","113.3","112.47","115.23","103.86","103.79","50.61","33.2"
"2019","1975","17","Assam","Chirang","117.31","114.24","117.83","103.8","102.71","49.39","34.4"
"2019","1976","17","Assam","Chirang","111.51","118.0","113.61","105.76","83.18","47.11","30.28"
"2019","1977","17","Assam","Chirang","108.68","117.1","115.77","106.33","94.6","53.96","38.66"
"2019","1978","17","Assam","Chirang","111.77","116.22","118.41","104.0","95.81","54.88","34.09"
"2019","1979","17","Assam","Chirang","118.58","116.47","116.75","103.27","96.36","53.84","46.96"
"2019","1980","17","Assam","Chirang","115.37","119.3","116.85","106.34","97.12","46.84","34.74"
"2019","1981","17","Assam","Chirang","116.12","115.69","118.33","105.61","67.08","39.42","45.92"
"2019","1982","17","Assam","Chirang","114.49","119.32","119.97","106.92","88.01","50.26","34.16"
"2019","1983","17","Assam","Chirang","117.82","122.16","118.93","105.88","101.24","47.66","39.79"
"2019","1984","17","Assam","Chirang","115.88","113.17","118.02","102.53","101.62","47.52","39.55"
"2019","1985","17","Assam","Chirang","114.64","111.97","118.38","104.9","98.0","46.43","42.47"
"2019","1986","17","Assam","Chirang","120.08","116.33","118.19","103.37","94.61","55.21","40.97"
"2019","1987","17","Assam","Chirang","117.89","117.52","114.26","105.35","97.11","49.84","37.72"
"2019","1988","17","Assam","Chirang","118.22","117.2","113.73","106.61","101.02","64.56","47.05"
"2019","1989","17","Assam","Chirang","115.75","117.4","115.31","105.13","99.23","47.71","34.18"
"2019","1990","17","Assam","Chirang","115.56","115.81","116.03","104.66","97.52","49.82","33.79"
"2019","1991","17","Assam","Chirang","110.52","116.5","114.06","102.81","98.73","45.46","41.51"
"2019","1992","17","Assam","Chirang","112.7","114.56","114.21","105.01","97.84","47.28","35.24"
"2019","1993","17","Assam","Chirang","112.31","116.63","116.75","103.37","82.8","47.1","32.28"
"2019","1994","17","Assam","Chirang","115.67","119.72","117.65","107.88","97.76","50.33","34.48"
"2019","1995","17","Assam","Chirang","116.98","115.23","116.64","106.64","80.29","60.18","33.68"
"2019","1996","17","Assam","Chirang","112.67","114.82","115.99","107.91","99.41","46.95","33.4"
"2019","1997","17","Assam","Chirang","111.72","117.0","116.56","102.5","67.89","41.04","39.69"
"2019","1998","17","Assam","Chirang","115.61","115.32","115.25","105.87","103.81","54.57","35.63"
"2019","1999","17","Assam","Chirang","115.31","114.67","114.5","104.2","98.43","50.07","36.2"
"2019","2000","17","Assam","Chirang","115.01","116.17","114.69","103.36","90.58","46.01","32.54"
"2019","2001","17","Assam","Chirang","114.89","118.89","116.28","105.95","98.51","49.22","33.49"
"2019","2002","17","Assam","Chirang","114.44","116.17","115.18","104.12","91.21","54.69","36.34"
"2019","2003","17","Assam","Chirang","111.45","115.91","118.43","106.61","101.06","49.08","38.9"
"2019","2004","17","Assam","Chirang","112.92","111.83","117.76","107.24","95.93","50.78","37.03"
"2019","2005","17","Assam","Chirang","115.64","117.91","117.58","107.0","98.3","47.19","34.81"
"2019","2006","17","Assam","Chirang","115.05","121.65","119.01","106.22","98.27","51.71","38.3"
"2019","2007","17","Assam","Chirang","115.22","117.32","117.43","105.58","102.72","54.18","35.63"
"2019","2008","17","Assam","Chirang","113.41","117.32","114.86","105.81","97.19","48.01","35.74"
"2019","2009","17","Assam","Chirang","116.63","121.25","117.22","106.83","101.01","49.07","35.48"
"2019","2010","17","Assam","Chirang","116.27","119.02","117.37","105.28","100.76","51.74","35.6"
"2019","2011","17","Assam","Chirang","115.63","115.96","115.08","106.39","70.01","43.2","29.3"
"2019","2012","17","Assam","Chirang","114.97","117.18","117.47","104.54","96.67","45.66","33.54"
"2019","2013","17","Assam","Chirang","117.64","118.46","115.92","104.71","96.23","45.58","34.7"
"2019","2014","17","Assam","Chirang","117.45","119.43","115.31","104.21","88.11","44.96","30.82"
"2019","2015","17","Assam","Chirang","114.78","120.78","115.1","104.54","79.1","41.53","31.73"
"2020","1958","11","Tamil Nadu","Thiruppur","20.98","39.34","58.94","28.86","100.33","106.96","18.16"
"2020","1959","11","Tamil Nadu","Thiruppur","58.31","50.54","36.63","59.29","126.92","113.57","79.9"
"2020","1960","11","Tamil Nadu","Thiruppur","20.6","64.18","31.88","47.48","122.65","109.77","55.15"
"2020","1961","11","Tamil Nadu","Thiruppur","51.73","61.02","49.32","42.51","127.43","61.93","41.89"
"2020","1962","11","Tamil Nadu","Thiruppur","19.52","47.94","55.04","55.46","122.34","77.65","106.8"
"2020","1963","11","Tamil Nadu","Thiruppur","30.88","52.77","44.6","44.52","122.53","92.14","95.82"
"2020","1964","11","Tamil Nadu","Thiruppur","27.15","74.44","73.05","60.22","125.52","103.82","90.73"
"2020","1965","11","Tamil Nadu","Thiruppur","17.83","31.5","55.83","37.8","94.87","57.34","109.65"
"2020","1966","11","Tamil Nadu","Thiruppur","34.03","45.88","42.42","69.65","125.47","110.53","97.88"
"2020","1967","11","Tamil Nadu","Thiruppur","51.81","49.22","38.35","29.46","119.7","83.41","73.07"
"2020","1968","11","Tamil Nadu","Thiruppur","40.68","39.87","37.42","51.1","83.21","75.36","38.71"
"2020","1969","11","Tamil Nadu","Thiruppur","25.8","37.76","68.72","27.78","118.24","85.54","90.65"
"2020","1970","11","Tamil Nadu","Thiruppur","22.66","36.42","44.99","35.24","121.15","97.74","20.42"
"2020","1971","11","Tamil Nadu","Thiruppur","23.99","42.48","59.44","70.36","125.85","54.15","103.58"
"2020","1972","11","Tamil Nadu","Thiruppur","32.15","46.26","27.1","82.71","116.93","95.27","118.78"
"2020","1973","11","Tamil Nadu","Thiruppur","39.92","54.98","49.33","39.24","123.29","61.26","91.45"
"2020","1974","11","Tamil Nadu","Thiruppur","30.66","47.12","38.82","80.52","76.97","30.6","11.86"
"2020","1975","11","Tamil Nadu","Thiruppur","31.62","51.27","53.82","69.72","121.33","76.35","17.98"
"2020","1976","11","Tamil Nadu","Thiruppur","27.3","29.98","48.97","36.34","108.5","106.0","55.07"
"2020","1977","11","Tamil Nadu","Thiruppur","36.71","39.46","42.79","60.23","116.13","109.49","68.76"
"2020","1978","11","Tamil Nadu","Thiruppur","30.78","39.81","33.16","43.4","116.37","111.31","94.07"
"2020","1979","11","Tamil Nadu","Thiruppur","36.48","45.4","40.77","69.03","116.98","109.39","75.51"
"2020","1980","11","Tamil Nadu","Thiruppur","28.13","40.59","34.19","37.12","124.45","103.35","44.42"
"2020","1981","11","Tamil Nadu","Thiruppur","33.11","53.52","46.53","81.69","120.39","85.79","37.98"
"2020","1982","11","Tamil Nadu","Thiruppur","31.34","32.99","31.24","36.54","100.12","110.0","19.84"
"2020","1983","11","Tamil Nadu","Thiruppur","38.72","42.49","53.31","61.33","96.06","80.57","121.13"
"2020","1984","11","Tamil Nadu","Thiruppur","28.04","55.53","22.6","55.86","123.64","55.63","70.65"
"2020","1985","11","Tamil Nadu","Thiruppur","25.55","42.83","48.73","49.95","98.26","99.59","38.18"
"2020","1986","11","Tamil Nadu","Thiruppur","30.93","38.31","26.23","68.56","101.21","110.88","33.81"
"2020","1987","11","Tamil Nadu","Thiruppur","35.07","20.73","37.51","53.63","120.0","87.33","115.16"
"2020","1988","11","Tamil Nadu","Thiruppur","41.23","58.87","74.44","88.73","35.65","63.55","32.45"
"2020","1989","11","Tamil Nadu","Thiruppur","30.76","58.33","26.98","71.97","123.53","79.17","28.41"
"2020","1990","11","Tamil Nadu","Thiruppur","23.8","35.3","27.72","36.61","129.33","106.02","52.88"
"2020","1991","11","Tamil Nadu","Thiruppur","46.13","40.64","44.12","32.76","128.28","112.92","47.17"
"2020","1992","11","Tamil Nadu","Thiruppur","32.13","44.03","43.15","48.99","117.76","112.53","56.05"
"2020","1993","11","Tamil Nadu","Thiruppur","36.13","40.3","39.88","32.63","129.23","115.37","105.41"
"2020","1994","11","Tamil Nadu","Thiruppur","41.39","37.37","33.58","34.05","124.46","107.19","58.91"
"2020","1995","11","Tamil Nadu","Thiruppur","35.26","49.13","65.01","38.12","105.33","61.96","5.32"
"2020","1996","11","Tamil Nadu","Thiruppur","34.86","38.19","39.06","44.85","93.04","24.36","65.57"
"2020","1997","11","Tamil Nadu","Thiruppur","44.49","40.63","39.8","52.29","122.96","108.49","105.43"
"2020","1998","11","Tamil Nadu","Thiruppur","19.62","57.64","71.59","60.27","132.13","106.13","113.01"
"2020","1999","11","Tamil Nadu","Thiruppur","27.01","37.96","29.17","33.86","118.08","105.41","68.18"
"2020","2000","11","Tamil Nadu","Thiruppur","22.17","35.85","78.81","88.32","123.2","96.24","80.27"
"2020","2001","11","Tamil Nadu","Thiruppur","21.38","51.14","41.51","54.81","128.6","70.72","37.54"
"2020","2002","11","Tamil Nadu","Thiruppur","30.78","21.8","28.26","29.68","121.14","106.43","67.8"
"2020","2003","11","Tamil Nadu","Thiruppur","29.78","50.24","51.91","27.99","124.41","96.68","23.18"
"2020","2004","11","Tamil Nadu","Thiruppur","34.63","48.99","33.62","98.11","119.94","84.83","28.89"
"2020","2005","11","Tamil Nadu","Thiruppur","22.13","50.39","32.12","50.91","118.84","106.47","73.51"
"2020","2006","11","Tamil Nadu","Thiruppur","27.89","35.97","35.94","77.58","127.86","102.83","47.1"
"2020","2007","11","Tamil Nadu","Thiruppur","23.27","49.69","53.1","82.42","125.43","92.37","61.05"
"2020","2008","11","Tamil Nadu","Thiruppur","31.08","51.61","78.96","54.74","120.15","103.1","74.3"
"2020","2009","11","Tamil Nadu","Thiruppur","51.38","32.35","49.09","62.47","77.01","109.97","95.47"
"2020","2010","11","Tamil Nadu","Thiruppur","21.82","60.11","39.82","89.09","125.26","102.28","88.03"
"2020","2011","11","Tamil Nadu","Thiruppur","24.31","43.9","49.09","58.44","118.04","103.7","65.77"
"2020","2012","11","Tamil Nadu","Thiruppur","12.32","30.45","42.0","41.97","116.9","102.97","38.48"
"2020","2013","11","Tamil Nadu","Thiruppur","30.81","50.5","35.59","48.39","100.33","110.34","33.0"
"2020","2014","11","Tamil Nadu","Thiruppur","26.4","44.93","44.46","92.95","119.21","87.59","58.45"
"2020","2015","11","Tamil Nadu","Thiruppur","27.57","45.0","44.16","80.8","128.3","107.88","86.43"
"2023","1958","15","Jharkhand","Khunti","109.43","108.91","101.14","105.18","109.73","58.87","40.15"
"2023","1959","15","Jharkhand","Khunti","139.06","107.85","103.08","102.27","107.17","50.98","40.36"
"2023","1960","15","Jharkhand","Khunti","139.66","106.68","101.8","102.28","88.09","46.17","35.52"
"2023","1961","15","Jharkhand","Khunti","143.63","108.07","101.76","102.77","106.72","49.42","40.72"
"2023","1962","15","Jharkhand","Khunti","142.31","109.46","101.64","105.04","91.64","47.15","37.25"
"2023","1963","15","Jharkhand","Khunti","142.96","106.47","101.41","105.46","108.43","55.67","40.44"
"2023","1964","15","Jharkhand","Khunti","148.59","104.41","101.86","103.4","97.05","57.34","38.88"
"2023","1965","15","Jharkhand","Khunti","96.95","107.43","99.81","102.87","83.75","47.58","35.78"
"2023","1966","15","Jharkhand","Khunti","152.43","107.84","100.34","104.03","75.85","56.08","38.02"
"2023","1967","15","Jharkhand","Khunti","148.02","108.12","102.0","102.55","77.1","43.88","35.63"
"2023","1968","15","Jharkhand","Khunti","140.61","105.26","103.05","106.13","106.44","55.49","43.13"
"2023","1969","15","Jharkhand","Khunti","139.63","107.55","101.53","104.12","76.61","56.41","34.0"
"2023","1970","15","Jharkhand","Khunti","144.57","109.29","103.06","104.05","98.9","54.14","37.73"
"2023","1971","15","Jharkhand","Khunti","142.27","105.0","98.97","103.97","110.34","53.07","40.14"
"2023","1972","15","Jharkhand","Khunti","76.89","112.5","102.49","108.17","100.23","56.16","41.59"
