"Dist Code","Year","State Code","State Name","Dist Name","JANUARY RAINFALL (Millimeters)","FEBRUARY RAINFALL (Millimeters)","MARCH RAINFALL (Millimeters)","APRIL RAINFALL (Millimeters)","MAY RAINFALL (Millimeters)","JUNE RAINFALL (Millimeters)","JULY RAINFALL (Millimeters)","AUGUST RAINFALL (Millimeters)","SEPTEMBER RAINFALL (Millimeters)","OCTOBER RAINFALL (Millimeters)","NOVEMBER RAINFALL (Millimeters)","DECEMBER RAINFALL (Millimeters)","ANNUAL RAINFALL (Millimeters)"
"1018","2003","9","Punjab","Shri Mukatsar Sahib","9.1","99.7","26.0","0.0","5.0","42.0","103.0","104.3","22.0","0.0","1.0","2.0","414.1"
"1018","2004","9","Punjab","Shri Mukatsar Sahib","35.9","10.3","0.0","10.5","43.9","79.7","49.7","50.4","9.7","10.0","0.0","0.0","300.1"
"1018","2005","9","Punjab","Shri Mukatsar Sahib","57.2","83.9","66.5","9.9","9.8","76.9","244.0","95.6","118.7","0.0","0.0","0.0","762.5"
"1018","2006","9","Punjab","Shri Mukatsar Sahib","0.0","0.0","37.2","0.0","21.0","64.0","65.0","17.0","58.0","3.0","21.0","3.0","289.2"
"1018","2007","9","Punjab","Shri Mukatsar Sahib","0.0","58.0","26.0","0.6","66.0","73.5","146.2","17.0","0.0","0.0","14.5","0.0","401.8"
"1018","2008","9","Punjab","Shri Mukatsar Sahib","11.0","14.0","0.0","22.0","26.0","137.6","7.0","144.0","17.0","4.0","0.0","0.0","382.6"
"1018","2009","9","Punjab","Shri Mukatsar Sahib","13.2","48.5","4.3","9.1","1.0","3.3","54.9","33.7","8.9","0.0","0.0","0.0","176.9"
"1018","2010","9","Punjab","Shri Mukatsar Sahib","13.2","48.0","7.0","9.0","2.0","46.0","113.0","68.0","45.0","0.0","0.0","0.0","351.2"
"1018","2011","9","Punjab","Shri Mukatsar Sahib","0.0","9.5","0.0","0.0","2.0","0.0","0.0","0.0","95.0","0.0","0.0","0.0","106.5"
"1018","2012","9","Punjab","Shri Mukatsar Sahib","5.0","0.0","0.5","0.5","0.5","0.3","33.5","20.3","5.0","2.0","0.0","7.0","74.6"
"1018","2013","9","Punjab","Shri Mukatsar Sahib","3.5","10.0","3.0","1.0","3.5","146.5","62.3","352.5","0.0","0.0","2.0","0.0","584.3"
"1018","2014","9","Punjab","Shri Mukatsar Sahib","9.3","10.0","26.8","21.9","37.2","36.3","67.5","3.7","198.1","1.6","0.0","0.0","412.4"
"1018","2015","9","Punjab","Shri Mukatsar Sahib","22.5","19.3","58.3","20.4","27.3","57.5","75.5","49.0","39.5","3.0","0.0","0.0","372.3"
"1018","2016","9","Punjab","Shri Mukatsar Sahib","5.0","6.0","91.6","0.0","22.0","6.6","187.8","111.5","0.0","0.0","0.0","0.0","430.5"
"1018","2017","9","Punjab","Shri Mukatsar Sahib","5.3","0.0","12.4","6.2","1.3","179.7","15.2","33.2","57.9","0.0","7.6","10.9","329.7"
"1019","1996","9","Punjab","Moga","6.6","35.6","19.9","11.7","4.4","136.3","6.6","270.2","50.9","37.4","0.0","0.0","579.6"
"1019","1997","9","Punjab","Moga","17.5","1.1","6.5","53.9","73.9","68.2","54.2","214.9","1.6","33.2","18.4","8.2","551.6"
"1019","1998","9","Punjab","Moga","0.0","35.8","65.3","1.8","1.8","1.2","67.5","24.2","1.6","33.2","18.4","8.2","259.0"
"1019","1999","9","Punjab","Moga","38.7","5.1","4.2","0.0","16.1","17.3","65.0","58.0","26.1","4.0","0.0","0.0","234.5"
"1019","2000","9","Punjab","Moga","19.5","13.0","10.0","0.0","3.2","10.7","69.8","31.2","15.4","0.0","1.2","1.2","175.2"
"1019","2001","9","Punjab","Moga","7.4","0.0","4.1","8.8","12.7","99.6","78.4","0.8","3.0","0.0","0.0","0.0","214.8"
"1019","2002","9","Punjab","Moga","0.0","1.8","2.0","0.0","15.6","13.8","35.2","31.5","128.3","0.0","0.0","0.0","228.2"
"1019","2003","9","Punjab","Moga","0.0","0.0","0.0","0.0","0.0","8.8","43.8","29.3","13.1","0.0","2.2","0.0","97.2"
"1019","2004","9","Punjab","Moga","23.0","2.4","0.0","0.0","6.6","7.8","10.0","41.0","16.1","8.4","0.0","9.1","124.4"
"1019","2005","9","Punjab","Moga","34.5","34.7","13.8","7.3","1.0","5.2","89.1","61.0","70.2","0.0","0.0","0.0","316.8"
"1019","2006","9","Punjab","Moga","0.0","0.0","11.7","0.0","4.0","8.0","26.0","147.0","91.0","6.0","0.0","0.0","293.7"
"1019","2007","9","Punjab","Moga","0.0","0.0","27.0","0.0","0.0","39.8","58.0","110.2","17.0","0.0","0.0","9.9","261.9"
"1019","2008","9","Punjab","Moga","5.6","1.2","0.0","0.0","44.8","125.1","40.0","192.9","8.2","0.0","0.0","2.0","419.8"
"1019","2009","9","Punjab","Moga","14.0","10.5","20.8","23.7","16.8","3.2","87.8","60.1","91.9","0.0","0.0","0.0","328.8"
"1019","2010","9","Punjab","Moga","5.6","1.2","0.0","0.0","0.0","6.9","254.2","46.2","73.5","0.0","1.8","9.8","399.2"
"1019","2011","9","Punjab","Moga","0.0","15.3","0.0","0.0","3.0","8.0","0.0","0.0","131.8","0.0","0.0","0.0","158.1"
"1019","2012","9","Punjab","Moga","3.0","0.0","0.0","24.1","0.0","6.0","4.8","21.9","72.1","6.2","0.0","2.0","140.1"
"1019","2013","9","Punjab","Moga","2.0","17.1","0.0","3.1","0.0","129.5","124.0","304.4","5.5","12.7","4.6","3.5","606.4"
"1019","2014","9","Punjab","Moga","11.6","20.8","29.2","45.4","63.3","32.8","91.3","20.6","67.1","0.0","0.0","14.3","396.4"
"1019","2015","9","Punjab","Moga","12.6","19.9","109.1","47.7","16.7","96.9","37.1","31.8","69.6","0.0","0.0","0.0","441.4"
"1019","2016","9","Punjab","Moga","4.3","2.6","24.7","0.0","16.1","68.6","237.8","234.8","0.0","2.0","0.0","0.0","590.9"
"1019","2017","9","Punjab","Moga","16.4","0.0","9.0","9.3","0.0","166.2","44.8","124.0","141.6","0.0","17.2","5.8","534.3"
"1020","1997","10","Rajasthan","Karoli","0.0","4.6","19.5","4.4","0.0","50.1","153.9","266.7","141.4","46.8","29.4","61.4","778.2"
"1020","1998","10","Rajasthan","Karoli","0.0","4.6","19.5","4.4","0.0","50.1","309.2","278.4","254.5","72.0","0.0","0.0","992.7"
"1020","1999","10","Rajasthan","Karoli","15.2","5.0","0.0","0.0","14.4","43.8","218.1","104.7","165.8","13.1","0.0","0.0","580.1"
"1020","2000","10","Rajasthan","Karoli","0.0","0.0","0.0","1.2","13.7","43.8","198.5","155.6","49.5","0.0","0.0","0.2","462.5"
"1020","2001","10","Rajasthan","Karoli","0.0","0.0","0.0","29.0","48.5","87.4","270.4","103.4","2.0","3.6","0.0","0.0","544.3"
"1020","2002","10","Rajasthan","Karoli","13.1","34.9","0.0","4.0","10.8","39.1","30.0","116.8","10.3","0.8","0.0","5.0","264.8"
"1020","2003","10","Rajasthan","Karoli","1.9","22.5","2.7","0.0","0.0","55.5","316.3","221.3","157.7","0.0","0.0","3.0","780.9"
"1020","2004","10","Rajasthan","Karoli","1.8","0.0","0.0","1.3","19.0","15.9","54.2","333.2","17.1","38.2","0.8","0.0","481.5"
"1020","2005","10","Rajasthan","Karoli","7.5","0.6","12.3","6.0","0.8","66.9","406.5","66.7","54.3","0.0","0.0","0.0","621.6"
"1020","2006","10","Rajasthan","Karoli","0.0","0.0","0.0","0.0","16.0","115.7","174.0","36.1","51.7","0.0","0.0","0.0","393.5"
"1020","2007","10","Rajasthan","Karoli","0.0","33.2","32.6","0.6","0.0","79.0","149.8","152.0","98.1","0.0","0.0","0.0","545.3"
"1020","2008","10","Rajasthan","Karoli","0.0","0.0","0.0","0.0","4.2","301.4","258.9","224.6","155.7","0.0","0.0","0.0","944.8"
"1020","2009","10","Rajasthan","Karoli","0.0","0.0","0.0","0.0","0.0","43.0","83.5","211.8","88.8","62.0","0.0","0.0","489.1"
"1020","2010","10","Rajasthan","Karoli","12.3","0.0","0.0","22.0","0.0","24.4","224.8","268.2","112.8","0.2","93.6","0.2","758.5"
"1020","2011","10","Rajasthan","Karoli","0.0","23.3","0.0","0.0","20.9","154.6","173.6","181.5","145.8","0.0","0.0","0.0","699.7"
"1020","2012","10","Rajasthan","Karoli","5.2","0.0","0.0","5.3","6.9","10.1","218.4","441.4","63.0","0.0","0.0","0.0","750.3"
"1020","2013","10","Rajasthan","Karoli","0.0","41.8","0.5","7.6","0.0","81.3","317.9","342.9","30.3","10.8","0.0","1.8","834.9"
"1020","2014","10","Rajasthan","Karoli","53.3","14.8","6.0","5.0","1.0","62.7","149.4","181.5","111.2","0.0","0.0","0.0","584.9"
"1020","2015","10","Rajasthan","Karoli","23.2","0.0","68.5","13.6","2.5","83.4","99.2","175.9","10.8","15.4","9.5","9.0","511.0"
"1020","2016","10","Rajasthan","Karoli","0.2","0.3","7.7","0.0","9.4","45.7","373.3","268.9","32.0","31.8","0.0","0.0","769.3"
"1020","2017","10","Rajasthan","Karoli","14.5","0.0","0.0","0.0","13.5","83.8","105.2","104.3","26.2","0.0","0.0","0.0","347.5"
"1022","1998","11","Tamil Nadu","Karur","0.0","0.0","0.0","0.0","0.0","0.0","20.9","103.3","24.1","25.3","164.7","99.4","437.7"
"1022","1999","11","Tamil Nadu","Karur","0.0","0.1","0.0","53.0","53.6","7.0","1.3","23.0","58.9","189.1","284.3","52.4","722.7"
"1022","2000","11","Tamil Nadu","Karur","1.5","3.0","1.0","15.6","36.8","1.5","1.5","60.8","82.8","26.0","83.0","17.5","331.0"
"1022","2001","11","Tamil Nadu","Karur","1.5","0.0","8.0","38.2","17.2","3.7","17.8","12.8","28.3","86.8","103.8","3.7","321.8"
"1022","2002","11","Tamil Nadu","Karur","0.0","1.0","0.0","3.1","51.8","21.9","0.0","20.9","67.8","268.4","61.4","0.3","496.6"
"1022","2003","11","Tamil Nadu","Karur","0.0","0.0","4.8","4.6","81.3","5.3","15.7","23.1","17.4","246.3","110.9","0.8","510.2"
"1022","2004","11","Tamil Nadu","Karur","0.0","0.0","0.0","34.8","194.8","0.0","92.0","4.9","213.4","199.1","79.6","0.6","819.2"
"1022","2005","11","Tamil Nadu","Karur","0.0","0.7","36.0","112.4","75.3","14.3","27.3","84.8","37.9","262.7","339.3","112.2","1102.9"
"1022","2006","11","Tamil Nadu","Karur","5.8","0.0","11.2","52.4","37.8","21.5","0.0","62.6","88.5","150.9","122.9","2.4","556.0"
"1022","2007","11","Tamil Nadu","Karur","0.9","0.0","0.0","37.2","40.3","36.3","44.1","76.9","24.0","171.3","84.4","215.0","730.4"
"1022","2008","11","Tamil Nadu","Karur","6.6","1.2","128.0","7.9","76.8","20.1","36.0","98.3","49.5","179.3","191.0","37.5","832.2"
"1022","2009","11","Tamil Nadu","Karur","2.1","0.0","3.8","20.7","50.9","0.6","0.3","67.2","98.5","42.8","257.6","43.0","587.5"
"1022","2010","11","Tamil Nadu","Karur","1.7","0.0","0.0","5.4","120.0","36.9","76.4","31.3","86.3","99.7","319.7","60.2","837.6"
"1022","2011","11","Tamil Nadu","Karur","0.0","3.0","5.8","103.5","30.9","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1022","2012","11","Tamil Nadu","Karur","2.1","0.4","0.0","71.9","80.7","3.5","5.2","45.6","35.9","173.8","64.8","1.2","485.1"
"1022","2013","11","Tamil Nadu","Karur","0.0","16.3","3.2","9.3","46.6","4.1","0.1","66.2","94.3","113.8","71.9","34.9","460.7"
"1022","2014","11","Tamil Nadu","Karur","0.4","0.0","0.0","0.4","95.7","20.7","3.7","67.1","64.5","196.2","43.8","18.8","511.3"
"1022","2015","11","Tamil Nadu","Karur","18.2","0.0","9.4","104.9","106.3","33.3","0.0","33.6","117.9","95.3","218.4","46.8","784.1"
"1022","2016","11","Tamil Nadu","Karur","0.0","0.0","0.5","2.4","131.5","16.9","78.2","16.1","13.8","24.9","13.2","31.2","328.7"
"1022","2017","11","Tamil Nadu","Karur","17.2","0.0","49.0","10.2","68.6","9.8","18.6","132.4","175.3","87.2","54.0","93.1","715.4"
"1023","1998","11","Tamil Nadu","Namakkal","0.0","0.0","0.0","0.0","0.0","5.8","60.3","146.5","79.0","85.8","148.1","80.4","605.9"
"1023","1999","11","Tamil Nadu","Namakkal","0.0","0.0","0.0","74.6","85.5","39.2","16.6","51.6","84.2","199.3","170.4","20.8","742.2"
"1023","2000","11","Tamil Nadu","Namakkal","0.0","4.1","3.4","50.5","83.8","21.2","38.7","160.6","172.6","126.5","86.5","5.6","753.5"
"1023","2001","11","Tamil Nadu","Namakkal","0.0","0.0","0.0","70.1","75.8","8.5","65.0","64.0","122.3","73.4","76.7","14.6","570.4"
"1023","2002","11","Tamil Nadu","Namakkal","0.0","2.6","0.0","2.1","60.7","46.3","8.6","30.6","56.9","145.8","28.9","5.8","388.3"
"1023","2003","11","Tamil Nadu","Namakkal","0.0","8.7","15.2","22.8","61.7","45.4","40.4","98.9","34.2","167.8","50.1","13.8","559.0"
"1023","2004","11","Tamil Nadu","Namakkal","2.3","0.0","0.0","55.5","223.2","36.9","48.1","21.8","104.9","198.3","48.2","0.0","739.2"
"1023","2005","11","Tamil Nadu","Namakkal","0.0","2.8","14.1","119.8","94.8","15.6","47.2","137.2","76.6","295.7","251.0","128.5","1183.3"
"1023","2006","11","Tamil Nadu","Namakkal","15.0","0.0","272.0","42.7","84.6","41.9","0.8","83.7","199.1","239.3","115.8","3.2","1098.1"
"1023","2007","11","Tamil Nadu","Namakkal","0.0","0.0","0.0","65.0","61.6","27.6","39.4","141.3","62.8","172.8","45.9","137.6","754.0"
"1023","2008","11","Tamil Nadu","Namakkal","6.0","0.4","85.4","49.4","103.8","17.6","70.0","231.6","61.6","116.7","192.4","12.2","947.1"
"1023","2009","11","Tamil Nadu","Namakkal","0.0","0.0","25.1","12.2","118.6","64.7","64.0","165.5","167.9","56.1","142.8","44.7","861.6"
"1023","2010","11","Tamil Nadu","Namakkal","0.6","0.0","2.8","21.9","129.2","58.6","68.9","100.3","75.8","118.7","258.8","51.5","887.1"
"1023","2011","11","Tamil Nadu","Namakkal","2.2","8.5","4.1","152.8","80.6","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1023","2012","11","Tamil Nadu","Namakkal","0.1","0.0","0.0","35.3","33.3","1.9","55.6","63.1","84.1","164.3","53.4","0.6","491.7"
"1023","2013","11","Tamil Nadu","Namakkal","0.0","9.1","1.7","29.5","32.5","64.2","19.6","120.8","112.4","129.5","72.0","31.1","622.4"
"1023","2014","11","Tamil Nadu","Namakkal","0.0","0.6","0.0","21.4","96.2","35.7","34.8","67.3","81.9","195.5","44.8","11.3","589.5"
"1023","2015","11","Tamil Nadu","Namakkal","24.5","1.1","2.7","107.8","75.4","45.2","23.6","65.7","164.3","115.0","162.3","31.9","819.5"
"1023","2016","11","Tamil Nadu","Namakkal","0.0","0.0","0.0","5.3","85.6","35.4","125.2","49.4","31.3","24.2","7.4","25.9","389.7"
"1023","2017","11","Tamil Nadu","Namakkal","6.3","0.0","16.8","26.9","98.0","24.0","45.1","115.2","194.8","149.8","43.6","63.1","783.6"
"1024","1998","11","Tamil Nadu","Perambular","0.0","0.0","0.0","0.0","0.0","3.3","30.8","165.6","137.2","82.7","210.2","235.1","864.9"
"1024","1999","11","Tamil Nadu","Perambular","0.0","12.3","0.0","20.7","55.8","23.8","4.0","84.6","59.9","107.5","309.8","47.5","725.9"
"1024","2000","11","Tamil Nadu","Perambular","2.1","45.0","0.0","12.8","33.3","7.1","29.2","32.2","85.9","109.2","156.5","44.7","558.0"
"1024","2001","11","Tamil Nadu","Perambular","0.0","0.0","0.0","25.8","26.8","2.3","58.0","39.5","47.3","151.6","122.9","69.1","543.3"
"1024","2002","11","Tamil Nadu","Perambular","10.4","47.2","0.0","0.0","57.2","112.3","4.8","20.3","141.4","202.5","60.0","12.2","668.3"
"1024","2003","11","Tamil Nadu","Perambular","0.0","0.0","33.5","12.7","83.9","91.3","42.4","260.9","78.9","238.6","228.4","10.5","1081.1"
"1024","2004","11","Tamil Nadu","Perambular","1.7","0.0","0.0","0.0","376.8","213.0","53.8","9.7","221.3","300.7","117.8","6.4","1301.2"
"1024","2005","11","Tamil Nadu","Perambular","0.0","0.0","20.2","52.0","114.8","24.3","91.3","103.5","82.6","172.1","481.7","199.8","1342.3"
"1024","2006","11","Tamil Nadu","Perambular","9.3","0.0","33.0","27.0","118.8","34.0","3.3","71.0","148.2","157.4","129.1","24.4","755.5"
"1024","2007","11","Tamil Nadu","Perambular","0.0","0.0","0.0","56.0","74.9","59.3","34.8","179.5","38.8","226.5","33.1","205.5","908.4"
"1024","2008","11","Tamil Nadu","Perambular","23.3","22.5","96.8","4.5","59.3","38.0","33.0","76.0","38.1","119.7","459.2","69.2","1039.6"
"1024","2009","11","Tamil Nadu","Perambular","9.8","0.0","9.5","7.8","74.0","25.3","12.0","89.3","83.8","29.4","286.8","119.1","746.8"
"1024","2010","11","Tamil Nadu","Perambular","32.5","0.0","0.0","0.0","82.0","107.0","18.3","115.0","86.3","153.8","249.3","95.7","939.9"
"1024","2011","11","Tamil Nadu","Perambular","1.3","0.0","0.0","176.3","16.4","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1024","2012","11","Tamil Nadu","Perambular","0.0","0.0","0.0","44.0","34.4","3.1","64.5","31.5","50.5","198.1","68.5","3.5","498.1"
"1024","2013","11","Tamil Nadu","Perambular","0.8","12.3","10.3","16.4","33.9","20.8","5.5","160.0","153.8","125.3","146.5","40.3","725.9"
"1024","2014","11","Tamil Nadu","Perambular","0.0","0.3","0.0","0.0","182.7","23.6","47.5","167.0","44.8","241.7","58.9","45.3","811.8"
"1024","2015","11","Tamil Nadu","Perambular","22.3","1.0","0.0","123.3","82.2","25.3","28.8","135.3","152.4","155.3","288.7","83.3","1097.9"
"1024","2016","11","Tamil Nadu","Perambular","0.0","0.0","0.0","0.0","168.5","42.5","96.8","47.3","84.3","63.6","29.3","34.3","566.6"
"1024","2017","11","Tamil Nadu","Perambular","24.3","0.0","41.9","21.8","58.5","68.8","12.5","247.3","223.7","121.1","101.9","83.8","1005.6"
"1025","1998","11","Tamil Nadu","Theni","0.0","0.0","0.0","0.0","0.0","26.3","68.4","187.1","47.6","69.8","228.8","293.4","921.4"
"1025","1999","11","Tamil Nadu","Theni","0.0","36.4","0.5","86.8","12.2","4.9","16.2","3.1","77.9","373.0","168.2","15.3","794.5"
"1025","2000","11","Tamil Nadu","Theni","2.4","134.1","8.3","47.6","32.8","14.0","3.2","105.5","207.4","51.5","63.0","59.2","729.0"
"1025","2001","11","Tamil Nadu","Theni","0.8","4.2","10.4","122.2","1.5","2.0","23.9","0.0","145.8","291.6","168.3","13.5","784.2"
"1025","2002","11","Tamil Nadu","Theni","0.0","3.9","76.6","43.8","67.9","0.0","1.1","50.8","3.5","258.7","205.8","0.0","712.1"
"1025","2003","11","Tamil Nadu","Theni","0.0","0.0","381.8","0.0","8.0","0.0","20.5","32.7","29.6","193.0","78.8","1.9","746.3"
"1025","2004","11","Tamil Nadu","Theni","0.0","0.0","28.2","30.2","34.0","26.2","17.5","20.3","105.0","171.6","142.7","0.0","575.7"
"1025","2005","11","Tamil Nadu","Theni","0.0","40.5","73.1","146.7","76.8","34.9","50.4","27.9","34.6","275.5","204.0","158.1","1122.5"
"1025","2006","11","Tamil Nadu","Theni","12.5","0.0","58.7","55.7","79.9","26.8","3.0","25.4","62.1","221.8","194.6","0.0","740.5"
"1025","2007","11","Tamil Nadu","Theni","0.0","0.0","0.0","49.3","10.8","81.4","50.8","53.3","51.7","263.2","108.6","204.9","874.0"
"1025","2008","11","Tamil Nadu","Theni","0.0","36.3","256.2","38.5","29.8","60.5","70.9","140.3","73.3","245.1","59.8","20.3","1031.0"
"1025","2009","11","Tamil Nadu","Theni","3.7","0.0","41.7","54.3","61.2","21.7","13.7","82.1","92.4","89.1","307.1","72.4","839.4"
"1025","2010","11","Tamil Nadu","Theni","4.2","0.0","4.1","34.5","98.7","80.6","118.9","45.9","95.7","167.7","296.5","48.2","995.0"
"1025","2011","11","Tamil Nadu","Theni","0.5","54.6","21.7","123.2","26.6","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1025","2012","11","Tamil Nadu","Theni","25.8","4.0","4.2","78.0","40.9","35.3","34.2","66.1","23.9","199.3","80.6","19.8","612.1"
"1025","2013","11","Tamil Nadu","Theni","0.2","44.4","63.5","43.0","69.8","94.9","90.1","121.9","64.6","149.8","79.2","28.9","850.3"
"1025","2014","11","Tamil Nadu","Theni","2.0","8.5","39.0","26.6","161.3","29.0","73.2","137.5","63.0","272.9","79.8","46.0","938.8"
"1025","2015","11","Tamil Nadu","Theni","6.1","12.6","44.6","169.6","173.6","116.5","30.0","42.0","177.4","87.6","242.7","70.0","1172.7"
"1025","2016","11","Tamil Nadu","Theni","1.6","1.4","11.8","11.3","67.4","44.8","65.2","15.8","6.1","103.8","21.6","14.9","365.7"
"1025","2017","11","Tamil Nadu","Theni","22.2","0.1","74.1","8.3","64.6","53.0","23.8","77.9","211.8","139.0","57.5","84.1","816.4"
"1026","1998","11","Tamil Nadu","Tiruvarur","15.4","7.1","0.0","0.0","122.0","6.7","56.0","181.1","123.7","82.1","337.3","450.5","1381.9"
"1026","1999","11","Tamil Nadu","Tiruvarur","1.8","61.1","0.0","63.4","49.5","8.6","13.0","69.2","64.3","252.5","397.7","79.9","1061.0"
"1026","2000","11","Tamil Nadu","Tiruvarur","204.5","108.3","2.7","46.5","28.2","1.6","18.0","32.4","131.6","166.1","346.6","154.9","1241.4"
"1026","2001","11","Tamil Nadu","Tiruvarur","7.4","3.3","0.0","52.7","44.3","28.8","62.9","32.5","88.6","120.1","162.8","178.6","782.0"
"1026","2002","11","Tamil Nadu","Tiruvarur","23.9","235.3","3.4","2.2","34.0","57.7","10.9","15.3","34.5","297.9","151.1","111.8","978.0"
"1026","2003","11","Tamil Nadu","Tiruvarur","3.7","0.0","28.5","27.8","44.0","32.8","92.6","115.6","49.8","195.0","394.9","33.5","1018.2"
"1026","2004","11","Tamil Nadu","Tiruvarur","8.0","0.0","2.0","0.0","398.4","8.3","4.1","101.0","351.0","561.5","324.9","82.9","1842.1"
"1026","2005","11","Tamil Nadu","Tiruvarur","0.9","0.3","0.7","1843.0","28.8","43.0","51.9","63.1","166.0","131.4","569.2","105.4","3003.7"
"1026","2006","11","Tamil Nadu","Tiruvarur","21.9","0.0","31.9","54.9","49.7","24.7","0.0","58.0","138.9","300.7","317.0","44.2","1041.9"
"1026","2007","11","Tamil Nadu","Tiruvarur","0.1","5.9","0.0","15.3","42.0","45.9","49.4","294.0","122.7","355.8","67.1","416.9","1415.1"
"1026","2008","11","Tamil Nadu","Tiruvarur","15.2","30.4","187.8","4.0","21.7","35.2","37.7","114.0","31.6","236.1","742.8","143.7","1600.2"
"1026","2009","11","Tamil Nadu","Tiruvarur","31.9","0.0","92.3","63.4","47.0","7.3","2.6","106.4","42.8","133.0","671.1","536.0","1733.8"
"1026","2010","11","Tamil Nadu","Tiruvarur","57.0","0.0","0.1","10.6","100.0","103.2","65.2","183.5","180.6","186.5","540.2","392.1","1819.0"
"1026","2011","11","Tamil Nadu","Tiruvarur","30.1","25.4","0.0","75.9","7.6","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1026","2012","11","Tamil Nadu","Tiruvarur","0.4","0.1","3.5","5.0","25.8","17.2","19.9","97.7","122.2","531.8","97.5","32.5","953.6"
"1026","2013","11","Tamil Nadu","Tiruvarur","14.3","24.8","75.2","7.8","49.3","37.7","20.5","162.4","138.0","68.3","169.4","150.7","918.4"
"1026","2014","11","Tamil Nadu","Tiruvarur","6.3","13.2","0.0","0.3","180.7","2.0","119.8","94.8","30.7","333.2","251.8","167.6","1200.4"
"1026","2015","11","Tamil Nadu","Tiruvarur","3.5","0.0","22.2","122.7","126.3","51.4","47.6","61.3","58.1","158.0","482.1","384.1","1517.3"
"1026","2016","11","Tamil Nadu","Tiruvarur","0.0","0.0","0.0","0.0","187.4","33.5","38.9","78.9","56.7","68.6","89.5","91.9","645.4"
"1026","2017","11","Tamil Nadu","Tiruvarur","123.1","2.0","11.2","0.0","19.3","61.0","60.0","149.6","120.0","128.6","363.9","209.3","1248.0"
"1027","1998","11","Tamil Nadu","Thiruvallur","0.0","0.0","0.0","0.0","0.0","39.2","66.7","100.9","139.8","205.1","371.6","158.9","1082.2"
"1027","1999","11","Tamil Nadu","Thiruvallur","3.6","0.0","0.0","32.1","49.7","53.5","52.3","146.8","70.5","208.0","221.7","53.7","891.9"
"1027","2000","11","Tamil Nadu","Thiruvallur","0.0","185.9","0.0","5.9","15.5","57.4","62.9","140.7","40.5","149.8","70.7","70.5","799.8"
"1027","2001","11","Tamil Nadu","Thiruvallur","7.0","0.0","0.0","91.1","29.0","37.7","100.7","92.5","149.5","349.2","185.9","169.3","1211.9"
"1027","2002","11","Tamil Nadu","Thiruvallur","39.2","0.0","0.0","0.0","26.5","33.8","96.5","69.4","103.9","202.3","265.7","24.9","862.2"
"1027","2003","11","Tamil Nadu","Thiruvallur","0.0","0.0","27.4","15.6","6.9","21.8","166.7","123.6","101.4","253.4","69.0","54.4","840.2"
"1027","2004","11","Tamil Nadu","Thiruvallur","16.6","0.0","0.0","17.4","226.3","42.4","51.4","24.7","233.1","225.7","222.3","2.0","1061.9"
"1027","2005","11","Tamil Nadu","Thiruvallur","0.0","0.0","17.1","87.7","18.2","355.0","108.0","113.3","207.0","582.7","415.3","419.9","2324.2"
"1027","2006","11","Tamil Nadu","Thiruvallur","2.0","0.0","27.2","10.2","27.5","81.3","55.1","107.3","185.5","430.5","173.3","64.1","1164.0"
"1027","2007","11","Tamil Nadu","Thiruvallur","0.0","2.5","0.0","13.2","31.3","84.1","201.3","249.6","134.7","252.2","97.7","258.0","1324.6"
"1027","2008","11","Tamil Nadu","Thiruvallur","57.2","11.4","137.6","0.8","30.4","105.6","89.4","90.2","135.0","239.0","482.3","18.8","1397.7"
"1027","2009","11","Tamil Nadu","Thiruvallur","11.4","0.0","0.0","0.0","15.0","22.3","48.7","120.0","132.0","57.9","505.2","174.0","1086.5"
"1027","2010","11","Tamil Nadu","Thiruvallur","1.0","0.0","0.0","4.4","91.3","101.5","280.3","279.6","155.8","133.1","207.2","177.9","1432.1"
"1027","2011","11","Tamil Nadu","Thiruvallur","1.3","44.6","0.0","43.3","26.3","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1027","2012","11","Tamil Nadu","Thiruvallur","8.3","0.0","0.2","8.7","15.5","37.4","127.1","127.4","155.0","272.5","129.6","151.0","1032.7"
"1027","2013","11","Tamil Nadu","Thiruvallur","0.1","55.1","21.1","22.5","15.8","92.2","128.8","151.7","240.0","189.1","121.1","29.7","1067.2"
"1027","2014","11","Tamil Nadu","Thiruvallur","0.7","0.8","0.0","0.0","24.6","81.3","77.3","135.6","130.6","220.0","157.4","109.7","938.0"
"1027","2015","11","Tamil Nadu","Thiruvallur","0.8","0.0","1.3","53.2","38.8","48.7","150.0","170.4","86.1","177.2","908.0","384.8","2019.3"
"1027","2016","11","Tamil Nadu","Thiruvallur","1.2","0.0","0.0","0.0","158.6","149.2","54.0","18.1","185.4","5.3","28.0","214.4","814.2"
"1027","2017","11","Tamil Nadu","Thiruvallur","6.0","0.0","1.7","0.0","14.1","60.8","111.9","227.3","103.3","279.9","335.5","62.4","1202.9"
"1028","1995","12","Uttar Pradesh","Ambedkar Nagar","0.0","0.0","0.0","0.0","0.0","0.0","0.0","306.6","197.5","19.8","26.2","19.5","569.6"
