"Dist Code","Year","State Code","State Name","Dist Name","JUNE WATER DEFICIT (Millimeters)","JULY WATER DEFICIT (Millimeters)","AUGUST WATER DEFICIT (Millimeters)","OCTOBER WATER DEFICIT (Millimeters)","NOVEMBER WATER DEFICIT (Millimeters)","DECEMBER WATER DEFICIT (Millimeters)"
"1025","2006","11","Tamil Nadu","Theni","72.27","73.52","69.28","19.37","0.0","0.0"
"1025","2007","11","Tamil Nadu","Theni","67.27","37.62","58.37","37.45","0.0","1.57"
"1025","2008","11","Tamil Nadu","Theni","62.45","49.43","17.51","56.69","0.0","0.0"
"1025","2009","11","Tamil Nadu","Theni","59.52","65.97","58.77","61.1","18.28","0.0"
"1025","2010","11","Tamil Nadu","Theni","76.94","24.11","75.39","5.91","0.0","0.0"
"1025","2011","11","Tamil Nadu","Theni","81.81","66.24","78.26","68.32","0.0","0.0"
"1025","2012","11","Tamil Nadu","Theni","107.36","82.05","72.36","75.43","0.0","1.94"
"1025","2013","11","Tamil Nadu","Theni","66.75","57.14","78.5","71.42","5.69","0.02"
"1025","2014","11","Tamil Nadu","Theni","104.23","75.91","74.69","33.56","0.0","18.73"
"1025","2015","11","Tamil Nadu","Theni","55.11","62.1","63.38","6.84","0.0","0.0"
"1026","1958","11","Tamil Nadu","Tiruvarur","175.36","149.71","0.04","103.17","0.0","0.0"
"1026","1959","11","Tamil Nadu","Tiruvarur","98.97","158.56","91.1","107.41","0.0","0.0"
"1026","1960","11","Tamil Nadu","Tiruvarur","154.45","2.87","117.97","102.2","5.69","0.0"
"1026","1961","11","Tamil Nadu","Tiruvarur","96.05","121.09","28.83","94.4","0.0","0.03"
"1026","1962","11","Tamil Nadu","Tiruvarur","158.14","165.59","40.09","85.84","0.0","0.85"
"1026","1963","11","Tamil Nadu","Tiruvarur","96.27","57.74","37.68","72.35","3.13","0.0"
"1026","1964","11","Tamil Nadu","Tiruvarur","31.03","174.99","114.23","51.13","182.84","198.68"
"1026","1965","11","Tamil Nadu","Tiruvarur","38.71","39.9","234.76","59.86","196.41","186.59"
"1026","1966","11","Tamil Nadu","Tiruvarur","60.38","40.53","270.47","107.85","378.09","252.06"
"1026","1967","11","Tamil Nadu","Tiruvarur","56.27","44.5","76.5","46.82","283.76","336.94"
"1026","1968","11","Tamil Nadu","Tiruvarur","18.68","33.22","75.72","70.55","134.36","267.57"
"1026","1969","11","Tamil Nadu","Tiruvarur","163.87","147.11","10.26","138.25","0.0","0.0"
"1026","1970","11","Tamil Nadu","Tiruvarur","91.06","96.97","50.78","94.03","0.0","0.0"
"1026","1971","11","Tamil Nadu","Tiruvarur","117.27","112.47","4.28","62.97","0.0","3.56"
"1026","1972","11","Tamil Nadu","Tiruvarur","94.37","113.2","131.56","21.17","0.0","0.0"
"1026","1973","11","Tamil Nadu","Tiruvarur","118.91","99.77","69.85","36.83","0.0","0.02"
"1026","1974","11","Tamil Nadu","Tiruvarur","130.02","125.45","109.08","55.72","5.73","57.85"
"1026","1975","11","Tamil Nadu","Tiruvarur","178.78","11.38","0.0","67.94","0.0","0.0"
"1026","1976","11","Tamil Nadu","Tiruvarur","127.52","112.07","41.82","99.92","0.29","0.0"
"1026","1977","11","Tamil Nadu","Tiruvarur","98.57","78.26","19.17","91.9","0.0","0.0"
"1026","1978","11","Tamil Nadu","Tiruvarur","134.45","87.9","83.5","47.52","0.0","0.0"
"1026","1979","11","Tamil Nadu","Tiruvarur","100.5","109.55","75.78","20.15","0.0","0.0"
"1026","1980","11","Tamil Nadu","Tiruvarur","134.0","134.56","102.56","102.23","0.0","0.0"
"1026","1981","11","Tamil Nadu","Tiruvarur","158.77","46.47","96.87","23.83","0.0","0.0"
"1026","1982","11","Tamil Nadu","Tiruvarur","148.81","142.15","131.91","99.91","1.02","0.0"
"1026","1983","11","Tamil Nadu","Tiruvarur","144.85","118.44","15.49","64.92","12.44","0.02"
"1026","1984","11","Tamil Nadu","Tiruvarur","113.63","10.53","70.47","43.03","8.43","0.0"
"1026","1985","11","Tamil Nadu","Tiruvarur","151.79","68.9","4.54","26.66","2.23","0.0"
"1026","1986","11","Tamil Nadu","Tiruvarur","151.17","88.51","119.6","66.6","0.0","0.0"
"1026","1987","11","Tamil Nadu","Tiruvarur","147.16","170.07","121.21","83.59","0.0","0.0"
"1026","1988","11","Tamil Nadu","Tiruvarur","69.24","32.98","0.0","0.0","28.75","0.0"
"1026","1989","11","Tamil Nadu","Tiruvarur","123.17","9.69","105.85","52.76","0.0","0.0"
"1026","1990","11","Tamil Nadu","Tiruvarur","110.55","133.59","102.73","77.4","0.0","0.0"
"1026","1991","11","Tamil Nadu","Tiruvarur","109.68","141.78","75.53","92.44","0.0","0.0"
"1026","1992","11","Tamil Nadu","Tiruvarur","136.08","120.23","36.56","69.72","11.62","0.0"
"1026","1993","11","Tamil Nadu","Tiruvarur","121.27","148.08","82.88","127.13","0.0","0.0"
"1026","1994","11","Tamil Nadu","Tiruvarur","149.87","122.3","114.47","111.12","0.0","0.0"
"1026","1995","11","Tamil Nadu","Tiruvarur","141.25","121.66","45.74","99.6","0.0","0.06"
"1026","1996","11","Tamil Nadu","Tiruvarur","118.09","139.66","72.89","35.98","0.0","0.0"
"1026","1997","11","Tamil Nadu","Tiruvarur","149.72","113.56","90.34","101.82","0.0","0.0"
"1026","1998","11","Tamil Nadu","Tiruvarur","158.64","78.0","8.44","93.04","0.0","0.0"
"1026","1999","11","Tamil Nadu","Tiruvarur","130.95","145.71","105.97","83.82","0.0","0.0"
"1026","2000","11","Tamil Nadu","Tiruvarur","147.07","142.65","0.02","0.0","0.0","0.0"
"1026","2001","11","Tamil Nadu","Tiruvarur","126.27","87.92","107.94","97.94","0.0","0.0"
"1026","2002","11","Tamil Nadu","Tiruvarur","124.08","155.54","122.29","95.41","0.0","0.0"
"1026","2003","11","Tamil Nadu","Tiruvarur","120.82","58.49","0.0","79.3","0.0","0.0"
"1026","2004","11","Tamil Nadu","Tiruvarur","110.14","108.03","94.73","0.0","0.0","0.0"
"1026","2005","11","Tamil Nadu","Tiruvarur","142.64","108.49","100.12","113.36","0.0","0.0"
"1026","2006","11","Tamil Nadu","Tiruvarur","101.18","122.81","74.24","103.47","0.0","0.0"
"1026","2007","11","Tamil Nadu","Tiruvarur","97.25","56.58","35.23","91.6","0.0","0.0"
"1026","2008","11","Tamil Nadu","Tiruvarur","101.76","103.22","0.0","61.19","0.0","0.0"
"1026","2009","11","Tamil Nadu","Tiruvarur","125.58","139.45","0.0","84.51","36.79","0.0"
"1026","2010","11","Tamil Nadu","Tiruvarur","114.18","30.99","49.89","0.0","0.0","0.0"
"1026","2011","11","Tamil Nadu","Tiruvarur","124.93","109.81","61.5","112.1","0.0","0.0"
"1026","2012","11","Tamil Nadu","Tiruvarur","150.36","138.15","100.67","66.2","0.0","0.0"
"1026","2013","11","Tamil Nadu","Tiruvarur","138.49","136.27","60.32","111.97","10.78","0.0"
"1026","2014","11","Tamil Nadu","Tiruvarur","142.01","143.07","89.51","78.57","0.0","0.49"
"1026","2015","11","Tamil Nadu","Tiruvarur","126.74","108.92","9.4","0.04","0.0","0.0"
"1027","1958","11","Tamil Nadu","Thiruvallur","158.16","134.58","0.0","70.19","0.0","0.0"
"1027","1959","11","Tamil Nadu","Thiruvallur","94.81","104.88","93.41","57.78","0.0","0.0"
"1027","1960","11","Tamil Nadu","Thiruvallur","102.77","46.18","104.88","0.0","1.69","0.0"
"1027","1961","11","Tamil Nadu","Thiruvallur","72.33","20.42","0.0","2.43","0.0","1.24"
"1027","1962","11","Tamil Nadu","Thiruvallur","89.15","106.24","1.41","9.1","0.0","10.75"
"1027","1963","11","Tamil Nadu","Thiruvallur","126.69","95.92","3.68","29.91","0.0","0.47"
"1027","1964","11","Tamil Nadu","Thiruvallur","27.58","166.35","139.22","139.24","153.48","455.03"
"1027","1965","11","Tamil Nadu","Thiruvallur","43.44","94.13","192.04","110.92","65.55","222.65"
"1027","1966","11","Tamil Nadu","Thiruvallur","81.85","99.77","200.83","187.13","230.77","513.98"
"1027","1967","11","Tamil Nadu","Thiruvallur","69.89","127.28","195.67","83.27","131.91","130.82"
"1027","1968","11","Tamil Nadu","Thiruvallur","58.29","52.71","34.97","102.0","128.07","140.51"
"1027","1969","11","Tamil Nadu","Thiruvallur","136.57","49.7","21.02","123.19","0.0","0.0"
"1027","1970","11","Tamil Nadu","Thiruvallur","97.17","20.68","1.12","39.26","4.2","0.0"
"1027","1971","11","Tamil Nadu","Thiruvallur","137.29","31.23","50.5","37.16","0.0","7.17"
"1027","1972","11","Tamil Nadu","Thiruvallur","87.89","117.03","97.4","57.42","0.0","0.2"
"1027","1973","11","Tamil Nadu","Thiruvallur","140.4","83.5","0.04","30.1","0.0","11.53"
"1027","1974","11","Tamil Nadu","Thiruvallur","109.1","45.86","83.97","4.79","0.0","10.07"
"1027","1975","11","Tamil Nadu","Thiruvallur","136.72","4.02","4.8","0.79","0.0","0.0"
"1027","1976","11","Tamil Nadu","Thiruvallur","104.61","5.37","0.0","56.57","0.0","0.0"
"1027","1977","11","Tamil Nadu","Thiruvallur","93.5","83.72","6.27","33.73","0.0","0.0"
"1027","1978","11","Tamil Nadu","Thiruvallur","118.52","22.7","57.72","0.0","0.0","0.0"
"1027","1979","11","Tamil Nadu","Thiruvallur","131.57","66.3","90.15","7.08","7.32","0.0"
"1027","1980","11","Tamil Nadu","Thiruvallur","145.42","77.33","33.78","95.32","8.57","0.0"
"1027","1981","11","Tamil Nadu","Thiruvallur","141.66","16.08","15.2","0.0","0.0","5.51"
"1027","1982","11","Tamil Nadu","Thiruvallur","109.87","63.22","88.3","72.04","2.13","0.0"
"1027","1983","11","Tamil Nadu","Thiruvallur","123.7","48.35","0.11","0.0","0.0","7.35"
"1027","1984","11","Tamil Nadu","Thiruvallur","152.45","5.69","119.45","0.0","0.0","0.0"
"1027","1985","11","Tamil Nadu","Thiruvallur","122.05","9.62","50.51","0.0","0.0","8.8"
"1027","1986","11","Tamil Nadu","Thiruvallur","147.21","129.93","87.64","48.73","0.0","0.0"
"1027","1987","11","Tamil Nadu","Thiruvallur","106.97","117.78","37.44","111.53","0.0","0.01"
"1027","1988","11","Tamil Nadu","Thiruvallur","170.01","16.95","0.0","1.63","21.19","0.0"
"1027","1989","11","Tamil Nadu","Thiruvallur","84.08","12.08","94.48","0.0","0.09","0.0"
"1027","1990","11","Tamil Nadu","Thiruvallur","155.07","102.66","64.55","0.33","0.0","0.13"
"1027","1991","11","Tamil Nadu","Thiruvallur","46.97","98.38","45.83","28.09","0.0","0.0"
"1027","1992","11","Tamil Nadu","Thiruvallur","147.15","100.66","46.45","69.9","0.93","0.0"
"1027","1993","11","Tamil Nadu","Thiruvallur","114.93","93.43","24.93","88.37","0.0","0.0"
"1027","1994","11","Tamil Nadu","Thiruvallur","149.61","87.05","42.1","105.69","0.0","0.0"
"1027","1995","11","Tamil Nadu","Thiruvallur","161.9","42.98","0.0","0.0","0.0","1.78"
"1027","1996","11","Tamil Nadu","Thiruvallur","142.09","114.84","75.94","70.5","0.0","0.49"
"1027","1997","11","Tamil Nadu","Thiruvallur","111.69","130.97","71.25","39.31","0.0","0.0"
"1027","1998","11","Tamil Nadu","Thiruvallur","156.08","45.54","10.38","63.12","0.0","0.0"
"1027","1999","11","Tamil Nadu","Thiruvallur","101.1","108.97","12.14","51.71","0.0","0.04"
"1027","2000","11","Tamil Nadu","Thiruvallur","93.08","57.42","22.65","10.39","0.0","1.57"
"1027","2001","11","Tamil Nadu","Thiruvallur","140.08","49.4","89.63","13.66","0.0","0.09"
"1027","2002","11","Tamil Nadu","Thiruvallur","141.52","118.42","24.8","54.58","0.0","0.0"
"1027","2003","11","Tamil Nadu","Thiruvallur","138.21","9.17","14.68","64.04","0.0","29.7"
"1027","2004","11","Tamil Nadu","Thiruvallur","109.56","77.74","111.15","0.0","0.0","0.61"
"1027","2005","11","Tamil Nadu","Thiruvallur","155.05","67.49","69.14","18.56","0.0","0.0"
"1027","2006","11","Tamil Nadu","Thiruvallur","80.31","64.7","52.31","47.15","0.0","0.0"
"1027","2007","11","Tamil Nadu","Thiruvallur","68.25","3.95","0.0","9.79","0.0","8.5"
"1027","2008","11","Tamil Nadu","Thiruvallur","122.51","79.06","19.77","38.93","0.0","0.0"
"1027","2009","11","Tamil Nadu","Thiruvallur","138.98","119.53","14.67","4.78","88.51","0.0"
"1027","2010","11","Tamil Nadu","Thiruvallur","53.4","25.63","3.91","1.97","0.0","0.0"
"1027","2011","11","Tamil Nadu","Thiruvallur","105.37","27.99","1.72","21.28","0.0","0.0"
"1027","2012","11","Tamil Nadu","Thiruvallur","139.03","78.78","6.65","7.64","0.0","0.23"
"1027","2013","11","Tamil Nadu","Thiruvallur","36.44","34.06","19.29","3.05","0.0","0.0"
"1027","2014","11","Tamil Nadu","Thiruvallur","22.81","123.0","7.51","84.09","0.0","3.0"
"1027","2015","11","Tamil Nadu","Thiruvallur","112.62","52.92","5.53","70.43","5.32","0.0"
"1028","1958","12","Uttar Pradesh","Ambedkar Nagar","130.91","0.0","0.0","2.34","24.13","34.07"
"1028","1959","12","Uttar Pradesh","Ambedkar Nagar","112.25","0.0","0.0","0.01","0.0","28.51"
"1028","1960","12","Uttar Pradesh","Ambedkar Nagar","97.46","0.0","0.0","1.64","18.17","31.43"
"1028","1961","12","Uttar Pradesh","Ambedkar Nagar","35.81","0.0","0.0","0.0","1.01","26.34"
"1028","1962","12","Uttar Pradesh","Ambedkar Nagar","72.93","0.0","0.0","0.0","36.62","37.23"
"1028","1963","12","Uttar Pradesh","Ambedkar Nagar","56.38","0.0","0.0","0.0","31.02","31.1"
"1028","1964","12","Uttar Pradesh","Ambedkar Nagar","72.95","453.66","276.02","195.5","33.19","0.06"
"1028","1965","12","Uttar Pradesh","Ambedkar Nagar","58.72","374.03","280.83","110.39","51.22","7.39"
"1028","1966","12","Uttar Pradesh","Ambedkar Nagar","183.36","324.99","243.66","65.23","9.84","15.01"
"1028","1967","12","Uttar Pradesh","Ambedkar Nagar","58.87","282.66","475.22","249.84","7.72","0.24"
"1028","1968","12","Uttar Pradesh","Ambedkar Nagar","117.87","248.79","250.0","137.48","64.83","1.63"
"1028","1969","12","Uttar Pradesh","Ambedkar Nagar","94.28","0.0","0.0","0.0","38.02","35.27"
"1028","1970","12","Uttar Pradesh","Ambedkar Nagar","43.08","0.0","0.0","0.0","24.09","32.17"
"1028","1971","12","Uttar Pradesh","Ambedkar Nagar","0.0","0.0","0.0","0.0","0.0","25.93"
"1028","1972","12","Uttar Pradesh","Ambedkar Nagar","109.94","0.0","0.0","0.0","5.52","24.29"
"1028","1973","12","Uttar Pradesh","Ambedkar Nagar","57.48","0.0","0.0","0.0","0.0","25.65"
"1028","1974","12","Uttar Pradesh","Ambedkar Nagar","98.28","0.0","0.0","0.74","36.12","38.14"
"1028","1975","12","Uttar Pradesh","Ambedkar Nagar","8.81","0.0","0.0","0.0","20.7","33.7"
"1028","1976","12","Uttar Pradesh","Ambedkar Nagar","94.36","0.0","0.0","0.0","36.59","39.26"
"1028","1977","12","Uttar Pradesh","Ambedkar Nagar","93.49","0.0","0.0","7.48","11.34","31.73"
"1028","1978","12","Uttar Pradesh","Ambedkar Nagar","3.88","0.0","0.0","0.0","30.31","36.65"
"1028","1979","12","Uttar Pradesh","Ambedkar Nagar","62.74","0.0","0.0","17.82","36.36","32.95"
"1028","1980","12","Uttar Pradesh","Ambedkar Nagar","27.27","0.0","0.0","0.0","32.92","36.66"
"1028","1981","12","Uttar Pradesh","Ambedkar Nagar","63.01","0.0","0.0","0.0","40.15","28.92"
"1028","1982","12","Uttar Pradesh","Ambedkar Nagar","82.08","0.0","0.0","0.0","37.33","28.82"
"1028","1983","12","Uttar Pradesh","Ambedkar Nagar","107.26","0.0","0.0","0.0","2.35","25.93"
"1028","1984","12","Uttar Pradesh","Ambedkar Nagar","20.27","0.0","0.0","0.0","33.58","35.71"
"1028","1985","12","Uttar Pradesh","Ambedkar Nagar","85.52","0.0","0.0","0.0","0.0","26.83"
"1028","1986","12","Uttar Pradesh","Ambedkar Nagar","65.94","0.0","0.0","0.0","23.21","32.96"
"1028","1987","12","Uttar Pradesh","Ambedkar Nagar","121.2","0.0","0.0","0.24","5.42","28.49"
"1028","1988","12","Uttar Pradesh","Ambedkar Nagar","51.86","0.0","0.0","6.55","38.97","38.3"
"1028","1989","12","Uttar Pradesh","Ambedkar Nagar","65.49","0.0","0.0","0.0","35.34","33.41"
"1028","1990","12","Uttar Pradesh","Ambedkar Nagar","5.72","0.0","0.0","0.0","31.86","38.35"
"1028","1991","12","Uttar Pradesh","Ambedkar Nagar","0.0","0.0","0.0","2.08","40.48","37.57"
"1028","1992","12","Uttar Pradesh","Ambedkar Nagar","137.67","0.0","0.0","0.0","33.4","34.87"
"1028","1993","12","Uttar Pradesh","Ambedkar Nagar","100.0","49.45","0.0","0.0","49.53","45.88"
"1028","1994","12","Uttar Pradesh","Ambedkar Nagar","12.34","0.0","0.0","0.0","34.96","35.01"
"1028","1995","12","Uttar Pradesh","Ambedkar Nagar","70.21","0.0","0.0","0.0","36.92","33.94"
"1028","1996","12","Uttar Pradesh","Ambedkar Nagar","41.08","0.0","0.0","10.44","0.0","27.68"
"1028","1997","12","Uttar Pradesh","Ambedkar Nagar","71.69","0.0","0.0","0.0","29.07","28.76"
"1028","1998","12","Uttar Pradesh","Ambedkar Nagar","67.1","0.0","0.0","0.0","28.59","31.21"
"1028","1999","12","Uttar Pradesh","Ambedkar Nagar","16.77","0.0","0.0","0.0","16.8","33.01"
"1028","2000","12","Uttar Pradesh","Ambedkar Nagar","62.48","0.0","0.0","0.0","41.46","40.01"
"1028","2001","12","Uttar Pradesh","Ambedkar Nagar","32.03","0.0","0.0","1.67","9.93","29.44"
"1028","2002","12","Uttar Pradesh","Ambedkar Nagar","136.82","0.0","0.0","0.0","4.02","26.87"
"1028","2003","12","Uttar Pradesh","Ambedkar Nagar","113.53","0.0","0.0","0.0","33.52","36.77"
"1028","2004","12","Uttar Pradesh","Ambedkar Nagar","0.0","0.0","0.0","0.0","32.69","31.94"
"1028","2005","12","Uttar Pradesh","Ambedkar Nagar","143.41","0.0","0.0","12.59","26.27","36.39"
"1028","2006","12","Uttar Pradesh","Ambedkar Nagar","106.4","0.0","6.49","16.89","44.86","43.1"
"1028","2007","12","Uttar Pradesh","Ambedkar Nagar","106.83","0.0","0.0","0.0","39.48","37.17"
"1028","2008","12","Uttar Pradesh","Ambedkar Nagar","0.0","0.0","0.0","5.3","38.24","38.13"
"1028","2009","12","Uttar Pradesh","Ambedkar Nagar","148.98","0.0","12.43","0.0","44.96","52.58"
"1028","2010","12","Uttar Pradesh","Ambedkar Nagar","150.54","21.52","0.02","40.75","82.05","71.65"
"1028","2011","12","Uttar Pradesh","Ambedkar Nagar","0.0","0.0","0.0","0.0","37.45","37.4"
"1028","2012","12","Uttar Pradesh","Ambedkar Nagar","135.44","0.0","0.0","0.0","39.21","36.21"
"1028","2013","12","Uttar Pradesh","Ambedkar Nagar","0.0","0.0","0.0","10.99","28.96","35.2"
"1028","2014","12","Uttar Pradesh","Ambedkar Nagar","146.36","9.16","0.0","67.35","83.37","69.1"
"1028","2015","12","Uttar Pradesh","Ambedkar Nagar","78.2","0.0","0.0","16.97","31.64","37.99"
"1029","1958","12","Uttar Pradesh","Kushi Nagar Padrauna","52.05","0.0","0.0","0.0","0.95","27.86"
"1029","1959","12","Uttar Pradesh","Kushi Nagar Padrauna","2.47","0.0","0.0","0.0","0.04","27.58"
"1029","1960","12","Uttar Pradesh","Kushi Nagar Padrauna","8.41","0.0","0.0","0.0","16.43","30.78"
"1029","1961","12","Uttar Pradesh","Kushi Nagar Padrauna","0.0","0.0","0.0","0.0","0.01","25.34"
"1029","1962","12","Uttar Pradesh","Kushi Nagar Padrauna","0.0","0.0","0.0","0.0","31.09","35.95"
"1029","1963","12","Uttar Pradesh","Kushi Nagar Padrauna","0.0","0.0","0.0","0.0","22.01","25.17"
"1029","1964","12","Uttar Pradesh","Kushi Nagar Padrauna","142.76","360.13","284.25","195.32","57.08","0.1"
"1029","1965","12","Uttar Pradesh","Kushi Nagar Padrauna","172.59","676.98","463.26","119.59","57.43","16.3"
"1029","1966","12","Uttar Pradesh","Kushi Nagar Padrauna","136.88","610.69","372.11","133.4","22.39","4.14"
"1029","1967","12","Uttar Pradesh","Kushi Nagar Padrauna","161.02","294.98","399.12","225.82","8.87","0.25"
"1029","1968","12","Uttar Pradesh","Kushi Nagar Padrauna","268.81","289.98","360.76","257.99","114.5","1.21"
"1029","1969","12","Uttar Pradesh","Kushi Nagar Padrauna","0.47","0.0","0.0","0.0","34.4","36.33"
"1029","1970","12","Uttar Pradesh","Kushi Nagar Padrauna","0.0","0.0","0.0","0.0","24.73","33.02"
"1029","1971","12","Uttar Pradesh","Kushi Nagar Padrauna","0.0","0.0","0.0","0.0","0.0","25.11"
"1029","1972","12","Uttar Pradesh","Kushi Nagar Padrauna","0.0","0.0","0.0","0.0","12.4","27.48"
"1029","1973","12","Uttar Pradesh","Kushi Nagar Padrauna","0.0","0.0","0.0","0.0","0.0","24.44"
"1029","1974","12","Uttar Pradesh","Kushi Nagar Padrauna","4.87","0.0","0.0","0.0","25.3","35.1"
"1029","1975","12","Uttar Pradesh","Kushi Nagar Padrauna","0.0","0.0","0.0","0.0","11.77","30.29"
"1029","1976","12","Uttar Pradesh","Kushi Nagar Padrauna","0.0","0.0","0.0","0.0","25.4","35.31"
"1029","1977","12","Uttar Pradesh","Kushi Nagar Padrauna","55.46","0.0","0.0","7.0","9.48","25.89"
"1029","1978","12","Uttar Pradesh","Kushi Nagar Padrauna","0.0","0.0","0.0","0.0","9.6","28.4"
"1029","1979","12","Uttar Pradesh","Kushi Nagar Padrauna","11.0","0.0","0.0","0.0","6.42","26.57"
"1029","1980","12","Uttar Pradesh","Kushi Nagar Padrauna","2.75","0.0","0.0","0.0","22.99","32.55"
"1029","1981","12","Uttar Pradesh","Kushi Nagar Padrauna","7.19","0.0","0.0","0.0","39.02","32.48"
"1029","1982","12","Uttar Pradesh","Kushi Nagar Padrauna","0.63","0.0","0.0","0.0","33.27","29.84"
"1029","1983","12","Uttar Pradesh","Kushi Nagar Padrauna","53.0","0.0","0.0","0.0","2.5","26.9"
"1029","1984","12","Uttar Pradesh","Kushi Nagar Padrauna","0.0","0.0","0.0","0.0","33.51","34.74"
"1029","1985","12","Uttar Pradesh","Kushi Nagar Padrauna","1.69","0.0","0.0","0.0","0.0","25.84"
"1029","1986","12","Uttar Pradesh","Kushi Nagar Padrauna","0.0","0.0","0.0","0.0","0.28","26.44"
"1029","1987","12","Uttar Pradesh","Kushi Nagar Padrauna","11.38","0.0","0.0","0.0","0.0","26.54"
"1029","1988","12","Uttar Pradesh","Kushi Nagar Padrauna","0.67","0.0","0.0","0.0","33.16","34.82"
"1029","1989","12","Uttar Pradesh","Kushi Nagar Padrauna","7.23","0.0","0.0","0.0","29.17","33.37"
"1029","1990","12","Uttar Pradesh","Kushi Nagar Padrauna","1.86","0.0","0.0","0.0","13.5","32.3"
"1029","1991","12","Uttar Pradesh","Kushi Nagar Padrauna","0.0","0.0","0.0","0.0","38.09","35.77"
"1029","1992","12","Uttar Pradesh","Kushi Nagar Padrauna","56.69","0.0","0.0","0.0","27.85","32.77"
"1029","1993","12","Uttar Pradesh","Kushi Nagar Padrauna","28.73","1.71","0.0","0.0","34.98","36.99"
"1029","1994","12","Uttar Pradesh","Kushi Nagar Padrauna","0.0","0.0","0.0","0.0","32.91","33.55"
"1029","1995","12","Uttar Pradesh","Kushi Nagar Padrauna","0.0","0.0","0.0","0.0","34.35","33.12"
"1029","1996","12","Uttar Pradesh","Kushi Nagar Padrauna","0.0","0.0","0.0","0.0","2.42","27.44"
"1029","1997","12","Uttar Pradesh","Kushi Nagar Padrauna","2.66","0.0","0.0","0.0","29.11","30.45"
"1029","1998","12","Uttar Pradesh","Kushi Nagar Padrauna","0.2","0.0","0.0","0.0","20.24","29.23"
"1029","1999","12","Uttar Pradesh","Kushi Nagar Padrauna","0.0","0.0","0.0","0.0","0.64","28.01"
"1029","2000","12","Uttar Pradesh","Kushi Nagar Padrauna","0.0","0.0","0.0","0.0","39.66","39.8"
"1029","2001","12","Uttar Pradesh","Kushi Nagar Padrauna","0.0","0.0","0.0","0.0","14.98","30.95"
"1029","2002","12","Uttar Pradesh","Kushi Nagar Padrauna","75.94","0.0","0.0","0.0","8.43","25.06"
"1029","2003","12","Uttar Pradesh","Kushi Nagar Padrauna","11.17","0.0","0.0","0.0","26.5","34.62"
"1029","2004","12","Uttar Pradesh","Kushi Nagar Padrauna","0.0","0.0","0.0","0.0","11.02","23.0"
"1029","2005","12","Uttar Pradesh","Kushi Nagar Padrauna","31.08","0.0","0.0","0.0","9.7","29.35"
"1029","2006","12","Uttar Pradesh","Kushi Nagar Padrauna","2.57","0.0","0.0","0.0","29.57","34.66"
"1029","2007","12","Uttar Pradesh","Kushi Nagar Padrauna","2.05","0.0","0.0","0.0","35.21","36.01"
"1029","2008","12","Uttar Pradesh","Kushi Nagar Padrauna","0.0","0.0","0.0","0.0","34.65","37.4"
"1029","2009","12","Uttar Pradesh","Kushi Nagar Padrauna","81.71","0.0","0.0","0.0","18.5","32.03"
"1029","2010","12","Uttar Pradesh","Kushi Nagar Padrauna","76.06","0.0","0.0","0.0","26.75","35.43"
"1029","2011","12","Uttar Pradesh","Kushi Nagar Padrauna","0.0","0.0","0.0","0.0","32.46","36.45"
"1029","2012","12","Uttar Pradesh","Kushi Nagar Padrauna","25.64","0.0","0.0","0.0","37.14","36.65"
"1029","2013","12","Uttar Pradesh","Kushi Nagar Padrauna","0.0","0.0","0.0","0.11","0.0","26.24"
"1029","2014","12","Uttar Pradesh","Kushi Nagar Padrauna","131.58","43.96","32.9","76.3","93.57","72.36"
"1029","2015","12","Uttar Pradesh","Kushi Nagar Padrauna","24.74","0.0","0.0","6.85","16.93","32.47"
"1030","1958","16","Uttarakhand","Udham Singh Nagar","96.39","0.0","0.0","0.0","0.0","26.48"
"1030","1959","16","Uttarakhand","Udham Singh Nagar","53.19","0.0","0.0","0.0","0.0","24.79"
"1030","1960","16","Uttarakhand","Udham Singh Nagar","92.55","0.0","0.0","0.0","0.0","28.57"
"1030","1961","16","Uttarakhand","Udham Singh Nagar","20.03","0.0","0.0","0.0","0.0","22.88"
"1030","1962","16","Uttarakhand","Udham Singh Nagar","30.9","0.0","0.0","0.0","34.91","31.45"
"1030","1963","16","Uttarakhand","Udham Singh Nagar","34.74","0.0","0.0","0.0","23.88","27.4"
"1030","1964","16","Uttarakhand","Udham Singh Nagar","80.36","740.73","382.05","342.89","1.17","1.86"
"1030","1965","16","Uttarakhand","Udham Singh Nagar","60.13","476.33","364.8","160.84","56.62","0.98"
"1030","1966","16","Uttarakhand","Udham Singh Nagar","161.83","434.93","492.35","121.25","58.54","5.92"
"1030","1967","16","Uttarakhand","Udham Singh Nagar","128.36","477.6","594.67","205.87","26.26","2.07"
"1030","1968","16","Uttarakhand","Udham Singh Nagar","176.37","490.84","392.25","181.94","54.29","1.23"
"1030","1969","16","Uttarakhand","Udham Singh Nagar","69.93","0.0","0.0","0.0","35.09","35.11"
"1030","1970","16","Uttarakhand","Udham Singh Nagar","5.18","0.0","0.0","0.0","2.55","26.93"
"1030","1971","16","Uttarakhand","Udham Singh Nagar","0.0","0.0","0.0","0.0","0.0","24.74"
"1030","1972","16","Uttarakhand","Udham Singh Nagar","94.85","0.0","0.0","0.0","10.64","25.73"
"1030","1973","16","Uttarakhand","Udham Singh Nagar","2.38","0.0","0.0","0.0","0.0","25.41"
"1030","1974","16","Uttarakhand","Udham Singh Nagar","61.22","0.0","0.0","9.03","14.59","30.63"
